Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Chicken/Jiangxi/1255,Epi576876,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Changsha/2/2013,Epi477329,2013-04-29,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human,unknown
A/Hunan/2/2013,Epi447691,2013-04-25,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,unknown
A/Henan/2/2013,Epi509057,2013-04-23,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-23,Human,Aa: Pa: F4l; Pa-x: F4l;
A/Henan/1/2013,Epi447726,2013-04-16,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Human,Aa: Pa: M595i;
A/environment/Henan/SD429/2013,Epi457705,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment,unknown
A/Jiangsu/2/2013,Epi469562,2013-03-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-31,Human,Aa: Pa: F707v;
A/Jiangsu/1/2013,Epi447919,2013-04-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-20,Human,unknown
A/Nanjing/1/2013,Epi453620,2013-03-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-28,Human,unknown
A/Shanghai/Patient3/2013,Epi451283,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Pa: S140p; Pa-x: S140p;
A/Shanghai/ION/2013,Epi586010,2013-04-04,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Human,Aa: Pa: V127a; Pa-x: V127a;
A/Shanghai/6-A/2013,Epi447820,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Shanghai/17/2013,Epi447768,2013-04-03,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,unknown
A/Changsha/1/2013,Epi477325,2013-03-22,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.22,2018.22,2013-03-22,Human,Aa: Pa: G299r;
A/Hangzhou/2/2013,Epi446452,2013-03-25,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.23,2018.22,2013-03-25,Human,unknown
A/Chicken/Wuxi/405,Epi663512,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Chicken,unknown
A/Duck/Wuxi/405,Epi663518,2013-04-05,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-05,Duck,unknown
A/Pigeon/Wuxi/405,Epi545208,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.29,2018.22,2013-04-xx,Other Avian,Aa: Pa: L715v;
A/Wuxi/2/2013,Epi467323,2013-03-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-31,Human,unknown
A/Nanjing/f0874/2013,Epi460750,2013-04-09,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,Aa: Pa: E397k;
A/Suzhou/5/2013,Epi497937,2013-04-12,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human,unknown
A/Nanjing/M2/2013,Epi453649,2013-04-26,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Human,unknown
A/Xuzhou/1/2013,Epi498105,2013-04-25,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,unknown
A/Pigeon/Shanghai/S1069/2013,Epi440697,2013-04-02,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Other Avian,unknown
A/chicken/Shanghai/S1079/2013,Epi457801,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1076/2013,Epi457825,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1078/2013,Epi457809,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/019/2013,Epi471856,2013-04-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Chicken,unknown
A/Chicken/Shaoxing/5479,Epi576870,2013-10-29,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-29,Chicken,Aa: Pa: T639a E684g;
A/Zhejiang/DTID-ZJU10/2013,Epi477448,2013-10-14,unknown,China,Zhejiang,Shanghai Zhijiang Biotechnology Co.ltd,unknown,unknown,unknown,2013.78,2018.22,2013-10-14,Human,unknown
A/Zhejiang/22/2013,Epi477409,2013-10-14,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.78,2018.22,2013-10-14,Human,unknown
A/Chicken/Shaoxing/5086,Epi576835,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Chicken/Shaoxing/5087,Epi576836,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Chicken/Shaoxing/5224,Epi576866,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Chicken/Shaoxing/5227,Epi576867,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/Silkiechicken/Shaoxing/5235,Epi576868,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/chicken/Hangzhou/174/2013,Epi639311,2013-05-05,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.34,2018.22,2013-05-05,Chicken,Aa: Pa: S190p M477v; Pa-x: S190p;
A/Environment/Nanjing/2913,Epi453616,2013-03-29,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-29,Environment,unknown
A/Zhenjiang/1/2013,Epi497883,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human,Aa: Pa: V5l; Pa-x: V5l;
A/Jiangsu/3/2013,Epi447862,2013-04-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-06,Human,unknown
A/environment/Wuxi/1/2013,Epi467337,2013-04-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human,unknown
A/Hangzhou/3/2013,Epi446457,2013-04-02,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human,unknown
A/Nanjing/2/2013,Epi497826,2013-04-05,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-05,Human,unknown
A/Jiangsu/4/2013,Epi447849,2013-04-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-05,Human,unknown
A/Beijing/2/2013,Epi509076,2013-05-27,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.40,2018.22,2013-05-27,Human,Aa: Pa: A598v N703g R716g;
A/Shanghai/5190T/2013,Epi504734,2013-05-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-05-xx,Human,unknown
A/Taiwan/T02081/2013,Epi452275,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,unknown
A/Taiwan/S02076/2013,Epi452274,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,Aa: Pa: D108n M485l L511w; Pa-x: D108n;
A/Shanghai/Patient5/2013,Epi451330,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Pa: Q590r E597k N614t I621s;
A/homingpigeon/Jiangsu/SD184/2013,Epi457641,2013-04-20,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.30,2018.22,2013-04-20,Other Avian,unknown
A/Chicken/HuZhou/4045,Epi576816,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Silkiechicken/HuZhou/4213,Epi576829,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Shanghai/14/2013,Epi447775,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/chicken/Guangdong/SD1/2013,Epi576563,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken,Aa: Pa: D160y; Pa-x: D160y;
A/pigeon/Shanghai/S1423/2013,Epi457625,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Other Avian,unknown
A/Chicken/Suzhou/097-1/2013,Epi515795,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken,unknown
A/environment/Hangzhou/37/2013,Epi443650,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment,unknown
A/Shanghai/8/2013,Epi447761,2013-04-07,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human,unknown
A/treesparrow/Shanghai/01/2013,Epi508923,2013-05-09,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.35,2018.22,2013-05-09,Other Avian,unknown
A/Hangzhou/173/2013,Epi443642,2013-04-11,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human,unknown
A/Chicken/Guangdong/3135,Epi576558,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken,unknown
A/Chicken/Guangdong/3640,Epi576559,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken,Aa: Pa: I129m; Pa-x: I129m;
A/chicken/Guangdong/G1/2013,Epi576560,2013-05-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.34,2018.22,2013-05-05,Chicken,unknown
A/Environment/Guangdong-Guangzhou/XN01070/2013,Epi627605,2013-05-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.36,2018.22,2013-05-13,Environment,Aa: Pa: E351g;
A/Chicken/Dongguan/3438,Epi576722,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/3487,Epi576724,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Silkiechicken/Dongguan/3528,Epi576731,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Silkiechicken/Dongguan/3525,Epi576729,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/3563,Epi576733,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Silkiechicken/Dongguan/3606,Epi576758,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Silkiechicken/Dongguan/3605,Epi576757,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,Aa: Pa: T337a;
A/Chicken/Dongguan/3582,Epi576756,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/3544,Epi576732,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/3145,Epi576700,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken,Aa: Pa: T491n;
A/Chicken/Dongguan/4064,Epi576891,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/4114,Epi576776,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Silkiechicken/Dongguan/3281,Epi576719,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken,unknown
A/Silkiechicken/Dongguan/4129,Epi576780,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/3917,Epi576765,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/3945,Epi576767,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/GD-35/2014/H7N9/2014-01-12,Epi655962,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/Guangdong/35/2014,Epi628468,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/Shenzhen/SP-W1/2014,Epi576881,2014-01-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Human,unknown
A/Chicken/Dongguan/3972,Epi576768,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/4119,Epi576887,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,Aa: Pa: I322v;
A/Chicken/Dongguan/4063,Epi576773,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,Aa: Pa: E252k; Pa-x: E252k;
A/Chicken/Dongguan/3219,Epi576715,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken,unknown
A/Chicken/Dongguan/4037,Epi576771,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/4094,Epi576774,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,Aa: Pa: E319k;
A/Silkiechicken/Dongguan/4127,Epi576778,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/4102,Epi576775,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Chicken/Dongguan/4040,Epi576918,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/Silkiechicken/Dongguan/4126,Epi576777,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/chicken/Dongguan/843/2014,Epi577526,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/chicken/Dongguan/850/2014,Epi577527,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/Chicken/Dongguan/1100,Epi577880,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/chicken/Dongguan/836/2014,Epi577525,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/chicken/Dongguan/748/2014,Epi577512,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/silkiechicken/Dongguan/997/2014,Epi577879,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/chicken/Dongguan/803/2014,Epi577517,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/Guangdong/1/2013,Epi476700,2013-08-10,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.61,2018.22,2013-08-10,Human,unknown
A/HuZhou/1/2013,Epi503518,2013-04-03,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,unknown
A/GD-82/2014/H7N9/2014-02-02,Epi656058,2014-02-02,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.09,2018.22,2014-02-02,Human,unknown
A/chicken/Guangdong/SD015/2013,Epi1090316,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken,unknown
A/Chicken/Shantou/4824,Epi591462,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,unknown
A/Guangdong/2620/2014,Epi628500,2014-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human,unknown
A/chicken/Guangxi/SD004/2014,Epi1090420,2014-01-24,unknown,China,Guangxi,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Chicken,unknown
A/GD-34/2014/H7N9/2014-01-12,Epi655946,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/Guangdong/34/2014,Epi628452,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/Guangdong/33/2014,Epi628476,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/GD-33/2014/H7N9/2014-01-12,Epi655938,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/Guangdong-Guangzhou/XN08747/2014,Epi627709,2014-02-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Human,unknown
A/GD-120/2014/H7N9/2014-02-19,Epi656144,2014-02-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,Aa: Pa: N394d;
A/chicken/Shenzhen/138/2014,Epi577858,2014-02-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Chicken,unknown
A/Chicken/Dongguan/1619,Epi577489,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Silkiechicken/Dongguan/1641,Epi577847,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1666,Epi577491,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Guangdong-Guangzhou/XN06587/2014,Epi627733,2014-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,Aa: Pa: E349k;
A/GD-104/2014/H7N9/2014-02-11,Epi656090,2014-02-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,unknown
A/Fujian/19/2014,Epi627485,2014-12-21,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.97,2018.22,2014-12-21,Human,unknown
A/Fujian/17/2014,Epi627477,2014-12-02,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.92,2018.22,2014-12-02,Human,Aa: Pa: V127a E623k; Pa-x: V127a;
A/Fujian/4/2015,Epi627333,2015-01-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-05,Human,Aa: Pa: R192s N444s; Pa-x: R192s;
A/Guangdong/15SF010/2015,Epi566040,2015-01-06,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-06,Human,unknown
A/GD-19/2014/H7N9/2014-01-07,Epi655898,2014-01-07,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.02,2018.22,2014-01-07,Human,unknown
A/Guangdong/19/2014,Epi628100,2014-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human,unknown
A/GD-36/2014/H7N9/2014-01-12,Epi655954,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/chicken/Guangdong/SD002/2014,Epi1090276,2014-01-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Chicken,unknown
A/Guangdong-Guangzhou/XN00457/2014,Epi627749,2014-02-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,unknown
A/Guangdong-Guangzhou/XN00175/2014,Epi627781,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Guangdong/36/2014,Epi628460,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/Guangxi/8309/2014,Epi509146,2014-01-27,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human,unknown
A/chicken/Shenzhen/727/2013,Epi576681,2013-12-10,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-10,Chicken,unknown
A/HongKong/734/2014,Epi498796,2014-01-07,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.02,2018.22,2014-01-07,Human,unknown
A/Shenzhen/SP26/2014,Epi576880,2014-01-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human,Aa: Pa: D189e E399k V554i; Pa-x: D189e;
A/silkiechicken/Shenzhen/919/2013,Epi576687,2013-12-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-09,Chicken,unknown
A/silkiechicken/Shenzhen/918/2013,Epi576686,2013-12-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-09,Chicken,unknown
A/Shenzhen/SP58/2014,Epi577882,2014-01-25,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.07,2018.22,2014-01-25,Human,unknown
A/Shenzhen/SP38/2014,Epi576884,2014-01-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-22,Human,Aa: Pa: M311i;
A/Silkiechicken/Dongguan/1519,Epi577881,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Pa: S632p;
A/Chicken/Shenzhen/3734,Epi576760,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,Aa: Pa: E533d;
A/Silkiechicken/Shenzhen/3782,Epi576763,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,unknown
A/GD-48/2014/H7N9/2014-01-19,Epi655986,2014-01-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-19,Human,unknown
A/Shenzhen/SP17/2014,Epi576879,2014-01-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human,unknown
A/Guangdong/48/2014,Epi628004,2014-01-20,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human,unknown
A/Guangdong/24997/2013,Epi628516,2013-11-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.91,2018.22,2013-11-30,Human,unknown
A/Silkiechicken/Shenzhen/3781,Epi576762,2013-12-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Chicken,Aa: Pa: M561l;
A/chicken/Shenzhen/898/2013,Epi576685,2013-12-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-09,Chicken,unknown
A/chicken/Shenzhen/801/2013,Epi576888,2013-12-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-09,Chicken,unknown
A/chicken/Shenzhen/747/2013,Epi576683,2013-12-10,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-10,Chicken,unknown
