"","port","ship_type","SHIP_ID","label_stop","min_time","max_time","center_lat","center_lon","len_stop"
"218","Gdynia","Tug",315703,1,2016-12-15 01:29:07,2016-12-20 09:59:07,54.5237870843052,18.5496540486504,7710
"219","Gdynia","Tug",315705,1,2016-12-15 01:31:07,2016-12-20 08:09:14,54.5271676923077,18.5536957692308,7598
"220","Gdynia","Tug",315719,1,2016-12-13 11:33:07,2016-12-20 09:59:07,54.5205604311927,18.5504200366972,9986
"221","Gdynia","Tug",315731,1,2016-12-13 10:31:08,2016-12-20 09:59:07,54.5293432950436,18.5258683854499,10048
"222","Gdynia","Tug",315739,1,2016-12-13 10:31:08,2016-12-16 06:05:08,54.5284554545455,18.5289397695262,4054
"223","Gdynia","Tug",315812,1,2016-12-15 13:03:08,2016-12-15 22:53:08,54.400745952381,18.7026368027211,590
"224","Gdynia","Tug",315820,1,2016-12-13 16:29:07,2016-12-13 17:23:07,54.4007414285714,18.7027478571429,54
"225","Gdynia","Tug",315824,1,2016-12-13 21:09:06,2016-12-13 21:09:06,54.41359,18.65685,0
"226","Gdynia","Tug",315869,1,2016-12-13 10:31:08,2016-12-20 09:59:07,54.4055812646838,18.6676295226193,10048
"227","Gdynia","Tug",316051,1,2016-12-13 10:31:08,2016-12-18 09:17:07,54.4056890549451,18.6523744542125,7126
"228","Gdynia","Tug",316052,1,2016-12-13 13:45:07,2016-12-20 08:55:07,54.405686008374,18.6540740963015,9790
"229","Gdynia","Tug",316141,1,2016-12-14 09:09:07,2016-12-20 06:07:07,54.5205270063694,18.5505631528662,8458
"230","Gdynia","Tug",316174,1,2016-12-13 10:31:08,2016-12-19 21:57:06,54.5293766608392,18.5324102622378,9326
"231","Gdynia","Tug",316243,1,2016-12-13 10:39:07,2016-12-20 07:21:06,54.5350258258366,18.5361927599856,9882
"232","Gdynia","Tug",316480,1,2016-12-13 21:03:07,2016-12-20 05:13:07,54.5317557818182,18.5324763636364,9130
"233","Gdynia","Tug",316649,1,2016-12-13 10:31:08,2016-12-20 07:33:06,54.5348799231754,18.5363423303457,9902
"234","Gdynia","Tug",316904,1,2016-12-13 10:31:08,2016-12-20 07:13:06,54.4024276070205,18.6816901070205,9882
"235","Gdynia","Tug",316950,1,2016-12-19 08:23:07,2016-12-19 12:39:06,54.4044074603175,18.6765847619048,256
"236","Gdynia","Tug",316954,1,2016-12-13 10:31:08,2016-12-20 09:59:07,54.5285831623569,18.5304771131836,10048
"237","Gdynia","Tug",316969,1,2016-12-16 05:15:08,2016-12-20 09:59:07,54.5430960461173,18.5548939097999,6044
"238","Gdynia","Tug",316982,1,2016-12-14 09:09:07,2016-12-16 13:25:07,54.5258250081833,18.5487738543372,3136
"239","Gdynia","Tug",316983,1,2016-12-14 09:11:08,2016-12-15 06:21:07,54.53841,18.53372,1270
"240","Gdynia","Tug",317044,1,2016-12-13 12:41:07,2016-12-14 12:43:08,54.5421585233161,18.5580936787565,1442
"241","Gdynia","Tug",317048,1,2016-12-13 12:29:07,2016-12-15 06:37:07,54.5426710928433,18.521584032882,2528
"242","Gdynia","Tug",317202,1,2016-12-13 10:31:08,2016-12-15 04:59:07,54.5214299137931,18.553165,2548
"243","Gdynia","Tug",317353,1,2016-12-14 15:51:07,2016-12-17 21:25:06,54.403095,18.7212028333333,4654
"244","Gdynia","Tug",317395,1,2016-12-17 11:45:07,2016-12-17 11:45:07,54.53503,18.53618,0
"245","Gdynia","Tug",317421,1,2016-12-15 22:11:07,2016-12-19 01:01:07,54.404904,18.719232,4490
"246","Gdynia","Tug",352928,1,2016-12-13 10:31:08,2016-12-20 09:29:07,54.4007048915244,18.6793862279433,10018
"247","Gdynia","Tug",365512,1,2016-12-13 10:31:08,2016-12-20 09:59:07,54.5291996229713,18.5324349812734,10048
"248","Gdynia","Tug",468665,1,2016-12-15 07:51:07,2016-12-20 09:59:07,54.5316288446548,18.5230007488864,7328
"249","Gdynia","Tug",917997,1,2016-12-13 10:31:08,2016-12-20 09:59:07,54.5303836927159,18.5289628412928,10048
"250","Gdynia","Tug",941191,1,2016-12-16 09:23:07,2016-12-16 21:45:07,54.4035514814815,18.6739617592593,742
"251","Gdynia","Tug",3434115,1,2016-12-13 10:31:08,2016-12-20 09:59:07,54.5242733057851,18.5555271053189,10048
"252","Gdynia","Tug",3851201,1,2016-12-13 16:27:07,2016-12-17 05:49:07,54.402310959041,18.7200497502497,5122
"253","Gdynia","Tug",4002191,1,2016-12-17 15:03:07,2016-12-17 18:01:07,54.5178084523809,18.5527447619048,178
"254","Gdynia","Tug",4190565,1,2016-12-13 10:31:08,2016-12-16 05:19:07,54.536322891292,18.516724928856,4008
"255","Gdynia","Tug",4200884,1,2016-12-13 16:15:07,2016-12-13 18:03:06,54.5426275925926,18.5193422222222,108
"256","Gdynia","Tug",4387771,1,2016-12-14 15:59:07,2016-12-18 22:03:07,54.4039184259259,18.7179064814815,6124
"257","Gdynia","Unspecified",23846,1,2016-12-13 18:53:07,2016-12-16 22:25:07,54.52926,18.55957,4532
"258","Gdynia","Unspecified",316546,1,2016-12-15 07:55:07,2016-12-20 09:03:06,54.4072522307692,18.663304,7268
"259","Gdynia","Unspecified",3352580,1,2016-12-19 12:07:15,2016-12-20 06:07:07,54.5321287901701,18.5399412665406,1080
"260","Gdynia","Unspecified",4674280,1,2016-12-14 11:37:07,2016-12-20 05:35:07,54.5291521621622,18.5319335135135,8278
"261","Kalingrad","Cargo",124538,1,2016-12-15 15:51:03,2016-12-16 11:33:02,54.6941789446367,20.4288171107266,1182
"262","Kalingrad","Cargo",144106,1,2016-12-19 09:31:02,2016-12-20 10:01:03,54.7041572069465,20.4565497829233,1470
"263","Kalingrad","Cargo",146140,1,2016-12-18 08:55:03,2016-12-19 09:11:03,54.698007159309,20.4528180422265,1456
"264","Kalingrad","Cargo",206635,1,2016-12-13 10:31:03,2016-12-14 01:47:02,54.6999118181818,20.4760621507761,916
"265","Kalingrad","Cargo",258858,1,2016-12-13 13:03:03,2016-12-15 18:59:02,54.7002340663302,20.467330331651,3236
"266","Kalingrad","Cargo",270056,1,2016-12-18 14:59:03,2016-12-19 10:17:02,54.6995032258065,20.4701376702509,1158
"267","Kalingrad","Cargo",300168,1,2016-12-16 13:59:03,2016-12-17 13:41:02,54.7041260085227,20.4568790625,1422
"268","Kalingrad","Cargo",345789,1,2016-12-18 13:05:03,2016-12-18 19:31:03,54.7005398342541,20.4504160220994,386
"269","Kalingrad","Cargo",348769,1,2016-12-13 10:41:03,2016-12-15 09:05:03,54.702535483871,20.4580348387097,2784
"270","Kalingrad","Cargo",348850,1,2016-12-13 10:31:03,2016-12-16 13:57:03,54.6976925897825,20.4544591805766,4526
"271","Kalingrad","Cargo",350858,1,2016-12-15 19:09:02,2016-12-16 19:33:03,54.704632351314,20.4610417980636,1464
"272","Kalingrad","Fishing",345582,1,2016-12-14 09:09:02,2016-12-19 09:19:02,54.7047887513116,20.4857445540399,7210
"273","Kalingrad","Fishing",345587,1,2016-12-14 10:03:03,2016-12-19 10:01:02,54.704573620915,20.4837070588235,7198
"274","Kalingrad","Fishing",350212,1,2016-12-14 09:43:03,2016-12-19 09:55:03,54.7051494695481,20.4872671119843,7212
"275","Kalingrad","Fishing",351093,1,2016-12-14 09:39:03,2016-12-14 12:13:03,54.70433,20.48367,154
"276","Kalingrad","Pleasure",345607,1,2016-12-13 10:31:03,2016-12-18 15:07:03,54.6993792953523,20.4672513343328,7476
"277","Kalingrad","Tanker",260019,1,2016-12-20 09:57:02,2016-12-20 10:11:02,54.704586,20.48265,14
"278","Kalingrad","Tanker",347645,1,2016-12-16 07:23:03,2016-12-16 13:55:02,54.6900722162162,20.396674,392
"279","Kalingrad","Tanker",347703,1,2016-12-13 12:17:02,2016-12-20 10:11:02,54.6900980128205,20.3966475892857,9954
"280","Kalingrad","Tanker",347754,1,2016-12-15 05:01:03,2016-12-15 21:01:04,54.6915640609137,20.4216654314721,960
"281","Kalingrad","Tanker",348379,1,2016-12-13 13:13:03,2016-12-19 21:31:11,54.6920601291248,20.4195406169297,9138
"282","Kalingrad","Tanker",348898,1,2016-12-14 09:09:02,2016-12-18 20:29:02,54.6919779510022,20.4186739643653,6440
"283","Kalingrad","Tanker",1247749,1,2016-12-17 14:07:03,2016-12-18 08:43:02,54.7017006521739,20.4563983514493,1116
"284","Kalingrad","Tanker",2059154,1,2016-12-16 10:19:03,2016-12-20 09:45:03,54.7037419309262,20.4786434301413,5726
"285","Kalingrad","Tug",262503,1,2016-12-19 10:25:03,2016-12-20 10:11:02,54.7011534375,20.4630300892857,1426
"286","Kalingrad","Tug",3532420,1,2016-12-13 10:31:03,2016-12-20 10:11:02,54.6891869126214,20.3829507152104,10060
"287","Kalingrad","Tug",3964252,1,2016-12-15 05:59:02,2016-12-16 11:01:03,54.689928,20.388978,1742
"288","Kalingrad","Tug",3975455,1,2016-12-15 11:41:03,2016-12-16 10:53:03,54.6909155131965,20.4268647214076,1392
"289","Klaipeda","Cargo",2006,1,2016-12-15 15:35:07,2016-12-20 10:11:06,55.7193913095238,21.1094933869048,6876
"290","Klaipeda","Cargo",3062,1,2016-12-16 17:55:06,2016-12-20 10:11:06,55.6443875755228,21.1640946204493,5296
"291","Klaipeda","Cargo",6220,1,2016-12-17 09:39:06,2016-12-17 23:37:06,55.717410471464,21.1119354590571,838
"292","Klaipeda","Cargo",6500,1,2016-12-15 13:35:07,2016-12-15 21:51:06,55.6461221862348,21.160318097166,496
"293","Klaipeda","Cargo",122250,1,2016-12-14 13:43:06,2016-12-14 20:01:07,55.6912217460317,21.1354269312169,378
"294","Klaipeda","Cargo",124457,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.6541988099688,21.1578661993769,10060
"295","Klaipeda","Cargo",132925,1,2016-12-13 17:55:06,2016-12-14 01:29:06,55.6458294736842,21.1608353508772,454
"296","Klaipeda","Cargo",145002,1,2016-12-16 07:45:08,2016-12-18 12:51:06,55.6910413994911,21.1356799491094,3186
"297","Klaipeda","Cargo",145203,1,2016-12-17 16:35:07,2016-12-18 21:25:06,55.667169579288,21.1475658899676,1730
"298","Klaipeda","Cargo",145926,1,2016-12-15 06:25:06,2016-12-16 23:51:07,55.6567774095395,21.1529888404605,2486
"299","Klaipeda","Cargo",146036,1,2016-12-17 16:23:06,2016-12-18 20:03:07,55.7109449327354,21.1221789237668,1660
"300","Klaipeda","Cargo",146069,1,2016-12-13 10:31:07,2016-12-19 21:33:06,55.6479875225225,21.1627445495496,9302
"301","Klaipeda","Cargo",150545,1,2016-12-16 16:35:06,2016-12-17 02:01:06,55.7123721428571,21.120525,566
"302","Klaipeda","Cargo",182391,1,2016-12-13 10:31:07,2016-12-13 22:27:06,55.717411374269,21.1119381871345,716
"303","Klaipeda","Cargo",204431,1,2016-12-19 03:47:06,2016-12-19 19:33:06,55.6475495424837,21.158454291939,946
"304","Klaipeda","Cargo",206635,1,2016-12-14 20:05:06,2016-12-16 07:41:07,55.6900847879359,21.1343734495759,2136
"305","Klaipeda","Cargo",212317,1,2016-12-13 12:37:06,2016-12-14 11:49:06,55.6758588069414,21.1427447722343,1392
"306","Klaipeda","Cargo",254047,1,2016-12-19 20:53:14,2016-12-20 10:11:06,55.6653138218391,21.147398591954,798
"307","Klaipeda","Cargo",254064,1,2016-12-15 23:17:06,2016-12-16 09:13:06,55.6459012374582,21.160577993311,596
"308","Klaipeda","Cargo",257862,1,2016-12-14 13:23:07,2016-12-14 23:25:07,55.7214508896797,21.1057237010676,602
"309","Klaipeda","Cargo",263649,1,2016-12-13 10:31:07,2016-12-18 10:57:05,55.6519001047619,21.1590470063492,7226
"310","Klaipeda","Cargo",265269,1,2016-12-18 22:27:06,2016-12-20 02:29:06,55.6654738778626,21.1473751755725,1682
"311","Klaipeda","Cargo",270507,1,2016-12-13 10:31:07,2016-12-13 17:29:07,55.6580681904762,21.1565123809524,418
"312","Klaipeda","Cargo",270798,1,2016-12-14 23:09:07,2016-12-15 22:01:06,55.6963189924812,21.1291956541353,1372
"313","Klaipeda","Cargo",271828,1,2016-12-18 21:07:06,2016-12-20 09:59:06,55.7207307240704,21.1069771330724,2212
"314","Klaipeda","Cargo",285833,1,2016-12-19 04:25:06,2016-12-20 10:11:06,55.6900746811071,21.1339442358604,1786
"315","Klaipeda","Cargo",300118,1,2016-12-14 16:45:06,2016-12-15 01:11:06,55.6460441106719,21.1604355335968,506
"316","Klaipeda","Cargo",300801,1,2016-12-17 06:39:07,2016-12-18 00:13:06,55.6468449621212,21.159434469697,1054
"317","Klaipeda","Cargo",348832,1,2016-12-17 22:51:06,2016-12-20 10:11:06,55.7124471278459,21.1203016228838,3560
"318","Klaipeda","Cargo",352321,1,2016-12-17 06:29:07,2016-12-17 13:43:06,55.6582375348837,21.1559005581395,434
"319","Klaipeda","Cargo",353499,1,2016-12-15 01:39:06,2016-12-18 14:01:06,55.6855371212121,21.1371894848485,5062
"320","Klaipeda","Cargo",359267,1,2016-12-13 10:31:07,2016-12-14 15:45:07,55.7154704496124,21.1142441550388,1754
"321","Klaipeda","Cargo",359306,1,2016-12-15 04:53:09,2016-12-15 12:49:07,55.6927278661088,21.1343560251046,476
"322","Klaipeda","Cargo",359354,1,2016-12-17 03:03:05,2016-12-17 16:37:06,55.7122971788413,21.1203927455919,814
"323","Klaipeda","Cargo",359376,1,2016-12-16 14:43:06,2016-12-16 18:05:06,55.6461141836735,21.1640224489796,202
"324","Klaipeda","Cargo",359410,1,2016-12-13 10:31:07,2016-12-14 20:07:07,55.696502012987,21.1297395454545,2016
"325","Klaipeda","Cargo",362313,1,2016-12-16 07:01:07,2016-12-16 14:39:06,55.7166726315789,21.1128773684211,458
"326","Klaipeda","Cargo",362369,1,2016-12-17 13:49:05,2016-12-19 15:15:06,55.6585898499318,21.1550834720327,2966
"327","Klaipeda","Cargo",362546,1,2016-12-15 21:57:06,2016-12-18 19:31:06,55.6967934705882,21.1291581960784,4174
"328","Klaipeda","Cargo",362551,1,2016-12-14 20:55:07,2016-12-18 20:19:06,55.6586262462996,21.1548730965068,5724
"329","Klaipeda","Cargo",363434,1,2016-12-14 21:11:06,2016-12-16 18:53:06,55.7170120768662,21.1125127494457,2742
"330","Klaipeda","Cargo",363818,1,2016-12-13 10:31:07,2016-12-15 23:21:06,55.6659443911439,21.1499091881919,3650
"331","Klaipeda","Cargo",364500,1,2016-12-14 00:27:06,2016-12-20 10:11:06,55.6479013357401,21.1629164079422,9224
"332","Klaipeda","Cargo",364937,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.7035851544647,21.1275592297926,10060
"333","Klaipeda","Cargo",365762,1,2016-12-16 11:11:07,2016-12-17 04:49:06,55.662165234375,21.149521875,1058
"334","Klaipeda","Cargo",366974,1,2016-12-17 05:13:07,2016-12-19 04:05:06,55.6605595123726,21.1504062445415,2812
"335","Klaipeda","Cargo",376153,1,2016-12-15 19:23:06,2016-12-16 20:41:09,55.6677423786408,21.146662184466,1518
"336","Klaipeda","Cargo",377957,1,2016-12-20 05:53:06,2016-12-20 10:11:06,55.7146544705882,21.1152291764706,258
"337","Klaipeda","Cargo",388399,1,2016-12-14 20:15:07,2016-12-16 09:49:06,55.6557277848678,21.1572583409298,2254
"338","Klaipeda","Cargo",402693,1,2016-12-13 10:31:07,2016-12-14 16:27:06,55.7104245645646,21.1227636486487,1796
"339","Klaipeda","Cargo",402701,1,2016-12-14 17:45:06,2016-12-14 18:05:07,55.71457,21.1151936363636,20
"340","Klaipeda","Cargo",402734,1,2016-12-16 05:03:06,2016-12-17 16:31:05,55.7105000379507,21.1226382637571,2128
"341","Klaipeda","Cargo",403087,1,2016-12-15 08:33:07,2016-12-16 06:45:06,55.7091200491803,21.1207701311475,1332
"342","Klaipeda","Cargo",411868,1,2016-12-15 12:55:06,2016-12-20 10:11:06,55.69394285533,21.1329084200508,7036
"343","Klaipeda","Cargo",412843,1,2016-12-19 04:21:06,2016-12-19 22:27:06,55.6756586538462,21.1429821730769,1086
"344","Klaipeda","Cargo",421615,1,2016-12-15 02:51:06,2016-12-15 15:39:06,55.7100156510417,21.1234541145833,768
"345","Klaipeda","Cargo",459517,1,2016-12-16 15:53:06,2016-12-18 10:49:05,55.6669572870141,21.1469087923904,2576
"346","Klaipeda","Cargo",461034,1,2016-12-13 10:31:07,2016-12-15 14:27:07,55.7194028840361,21.1095625075301,3116
"347","Klaipeda","Cargo",469377,1,2016-12-13 10:31:07,2016-12-15 02:57:07,55.7124173824131,21.1203429856851,2426
"348","Klaipeda","Cargo",687849,1,2016-12-17 09:09:07,2016-12-20 10:11:06,55.6511256954267,21.1547581518152,4382
"349","Klaipeda","Cargo",732076,1,2016-12-13 10:31:07,2016-12-19 20:43:06,55.671506433518,21.1456362880886,9252
"350","Klaipeda","Cargo",732703,1,2016-12-13 10:31:07,2016-12-14 13:45:06,55.6901805,21.1338615517241,1634
"351","Klaipeda","Cargo",755518,1,2016-12-13 10:31:07,2016-12-14 01:29:06,55.694585,21.1329282,898
"352","Klaipeda","Cargo",756358,1,2016-12-14 09:55:07,2016-12-16 13:19:07,55.666083870334,21.1469253176162,3084
"353","Klaipeda","Cargo",858053,1,2016-12-18 06:21:06,2016-12-18 14:15:06,55.6468280508475,21.1593792372881,474
"354","Klaipeda","Cargo",2892026,1,2016-12-13 10:31:07,2016-12-15 10:47:06,55.6682131810631,21.1463201162791,2896
"355","Klaipeda","Cargo",3569217,1,2016-12-18 17:31:07,2016-12-19 07:49:06,55.6458393953488,21.1606114651163,858
"356","Klaipeda","Cargo",3610791,1,2016-12-17 04:19:06,2016-12-19 19:49:14,55.6675576093294,21.1465728862974,3810
"357","Klaipeda","Fishing",351515,1,2016-12-13 11:15:08,2016-12-19 12:05:06,55.708692006689,21.1207389966555,8690
"358","Klaipeda","Fishing",353278,1,2016-12-15 05:37:07,2016-12-17 09:35:06,55.7189115841584,21.1025421452145,3118
"359","Klaipeda","Fishing",353285,1,2016-12-14 17:01:13,2016-12-18 07:19:07,55.6686416666667,21.1481533333333,5178
"360","Klaipeda","Fishing",353287,1,2016-12-18 00:43:06,2016-12-18 00:49:06,55.67228,21.14547,6
"361","Klaipeda","Fishing",353293,1,2016-12-14 09:09:06,2016-12-20 02:57:06,55.6623389863326,21.1523685990888,8268
"362","Klaipeda","Fishing",353296,1,2016-12-17 23:41:06,2016-12-18 16:51:06,55.6697361538462,21.1472253846154,1030
"363","Klaipeda","Fishing",353297,1,2016-12-17 22:09:05,2016-12-19 18:49:06,55.6611026086956,21.152907826087,2680
"364","Klaipeda","Fishing",353299,1,2016-12-14 16:25:06,2016-12-17 20:19:06,55.6692,21.147445,4554
"365","Klaipeda","Fishing",353302,1,2016-12-14 20:45:06,2016-12-17 08:59:06,55.6720066666667,21.1457855555556,3614
"366","Klaipeda","Fishing",353303,1,2016-12-17 21:39:06,2016-12-17 21:53:06,55.672135,21.1455425,14
"367","Klaipeda","Fishing",353305,1,2016-12-14 19:15:06,2016-12-17 02:17:06,55.6684368421053,21.1482105263158,3302
"368","Klaipeda","Fishing",353306,1,2016-12-14 20:35:07,2016-12-17 01:33:06,55.6606514539307,21.1538969737954,3178
"369","Klaipeda","Fishing",353310,1,2016-12-13 17:37:08,2016-12-15 05:49:07,55.6624618947368,21.1528023157895,2172
"370","Klaipeda","Fishing",353313,1,2016-12-20 07:27:14,2016-12-20 10:11:06,55.6790031578947,21.1461368421053,164
"371","Klaipeda","Fishing",353315,1,2016-12-13 17:35:07,2016-12-18 05:17:06,55.6630511594203,21.1523691304348,6462
"372","Klaipeda","Fishing",353330,1,2016-12-14 09:09:06,2016-12-18 17:09:06,55.6620543958333,21.15276375,6240
"373","Klaipeda","Passenger",353350,1,2016-12-13 18:23:06,2016-12-18 05:55:06,55.6615621553885,21.1440371679198,6452
"374","Klaipeda","Passenger",353411,1,2016-12-14 09:09:06,2016-12-20 10:11:06,55.6592921639657,21.1437012011439,8702
"375","Klaipeda","Passenger",353525,1,2016-12-13 13:25:07,2016-12-19 17:51:06,55.6853488314176,21.1365462452107,8906
"376","Klaipeda","Passenger",353594,1,2016-12-14 13:33:06,2016-12-18 17:47:06,55.6852256330749,21.1365811111111,6014
"377","Klaipeda","Passenger",353650,1,2016-12-13 10:31:07,2016-12-19 17:51:06,55.6605880956175,21.1432594820717,9080
"378","Klaipeda","Pleasure",317163,1,2016-12-16 06:21:07,2016-12-16 15:57:07,55.7048024907063,21.1222349814126,576
"379","Klaipeda","Pleasure",353451,1,2016-12-20 07:03:05,2016-12-20 10:11:06,55.7046686956522,21.1229541304348,188
"380","Klaipeda","Tanker",124420,1,2016-12-19 19:07:06,2016-12-20 10:11:06,55.7225263171356,21.1033898209719,904
"381","Klaipeda","Tanker",134088,1,2016-12-17 19:25:06,2016-12-18 20:05:06,55.7261683448276,21.0941679586207,1480
"382","Klaipeda","Tanker",200327,1,2016-12-14 10:23:06,2016-12-15 20:19:06,55.7262966329626,21.0937542467139,2036
"383","Klaipeda","Tanker",257926,1,2016-12-14 15:15:07,2016-12-17 15:17:06,55.6528154113712,21.158822354515,4322
"384","Klaipeda","Tanker",309724,1,2016-12-19 13:23:05,2016-12-20 10:11:06,55.7266263636364,21.0922642602496,1248
"385","Klaipeda","Tanker",352344,1,2016-12-14 17:41:06,2016-12-20 10:11:06,55.6626716154452,21.1520870843184,8190
"386","Klaipeda","Tanker",712156,1,2016-12-18 14:59:06,2016-12-20 10:11:06,55.7233345187602,21.1017351386623,2592
"387","Klaipeda","Tanker",712924,1,2016-12-14 09:35:06,2016-12-18 12:29:06,55.7232466666667,21.1014017396184,5934
"388","Klaipeda","Tanker",713084,1,2016-12-16 12:03:06,2016-12-18 21:05:06,55.7219795192308,21.1042502223558,3422
"389","Klaipeda","Tanker",726727,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.6637113811337,21.1376673329103,10060
"390","Klaipeda","Tanker",755563,1,2016-12-13 10:31:07,2016-12-14 09:33:06,55.7246588621444,21.0982957330416,1382
"391","Klaipeda","Tanker",756194,1,2016-12-14 11:55:06,2016-12-16 03:25:06,55.724816083976,21.0981597257926,2370
"392","Klaipeda","Tanker",1247749,1,2016-12-14 23:29:06,2016-12-16 11:55:06,55.722036634981,21.1041223669202,2186
"393","Klaipeda","Tanker",3616939,1,2016-12-13 10:31:07,2016-12-14 01:29:06,55.7262307207207,21.0940058558559,898
"394","Klaipeda","Tug",5381,1,2016-12-18 05:55:06,2016-12-19 18:57:05,55.7021238894096,21.1270566260544,2222
"395","Klaipeda","Tug",353182,1,2016-12-16 07:03:06,2016-12-18 14:37:07,55.68562,21.1389921052632,3334
"396","Klaipeda","Tug",353212,1,2016-12-13 10:31:07,2016-12-20 06:55:14,55.7031135086937,21.1241052184574,9864
"397","Klaipeda","Tug",353260,1,2016-12-14 15:41:06,2016-12-18 06:57:06,55.703117,21.124156,5236
"398","Klaipeda","Tug",353342,1,2016-12-14 20:43:07,2016-12-17 04:23:06,55.7242766666667,21.0910366666667,3340
"399","Klaipeda","Tug",353357,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.7005565699944,21.1259474065811,10060
"400","Klaipeda","Tug",353365,1,2016-12-14 13:07:06,2016-12-19 02:17:06,55.6906747741935,21.135612,6550
"401","Klaipeda","Tug",353471,1,2016-12-14 21:19:07,2016-12-18 21:05:06,55.7117744444444,21.1108368888889,5746
"402","Klaipeda","Tug",353534,1,2016-12-14 10:47:07,2016-12-19 22:21:06,55.6697834375,21.1444209375,7894
"403","Klaipeda","Tug",353536,1,2016-12-14 11:37:07,2016-12-19 10:57:06,55.7127311111111,21.1103255555556,7160
"404","Klaipeda","Tug",353563,1,2016-12-13 10:31:07,2016-12-14 15:07:06,55.705036272578,21.1220602627258,1716
"405","Klaipeda","Tug",353576,1,2016-12-14 09:09:06,2016-12-20 10:11:06,55.6653380544747,21.1481429182879,8702
"406","Klaipeda","Tug",353587,1,2016-12-15 16:11:07,2016-12-19 22:13:06,55.6624608754209,21.1528121885522,6122
"407","Klaipeda","Tug",353637,1,2016-12-13 10:31:07,2016-12-20 08:05:06,55.6645581614452,21.1489013903499,9934
"408","Klaipeda","Tug",353649,1,2016-12-15 06:57:06,2016-12-15 07:23:07,55.6871264285714,21.1390421428571,26
"409","Klaipeda","Tug",403149,1,2016-12-14 00:01:05,2016-12-20 05:27:07,55.6937794139194,21.1209887912088,8966
"410","Klaipeda","Tug",994590,1,2016-12-16 16:31:17,2016-12-18 21:19:05,55.685089047619,21.1365295238095,3168
"411","Klaipeda","Tug",1351934,1,2016-12-13 15:55:07,2016-12-20 09:57:06,55.7030058045977,21.129212816092,9722
"412","Klaipeda","Tug",3483512,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.6990475942888,21.1279960290948,10060
"413","Klaipeda","Tug",3484933,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.719102172949,21.1016344296625,10060
"414","Klaipeda","Tug",3501289,1,2016-12-13 11:21:07,2016-12-19 22:11:06,55.69919,21.1279582352941,9290
"415","Klaipeda","Tug",3656084,1,2016-12-19 22:17:06,2016-12-20 10:11:06,55.6593783171521,21.1542082200647,714
"416","Klaipeda","Tug",3751563,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.6799431948673,21.1338673423227,10060
"417","Klaipeda","Tug",3813464,1,2016-12-17 11:23:07,2016-12-17 11:27:07,55.72681,21.0920266666667,4
"418","Klaipeda","Unspecified",24468,1,2016-12-18 12:55:06,2016-12-19 04:19:06,55.6900843445693,21.1372892509363,924
"419","Klaipeda","Unspecified",24473,1,2016-12-13 10:31:07,2016-12-20 10:11:06,55.72771,21.09569,10060
"420","St. Petersburg","Cargo",2929,1,2016-12-13 10:31:04,2016-12-13 20:41:04,59.8891464141414,30.2120347306397,610
"421","St. Petersburg","Cargo",2934,1,2016-12-19 02:23:03,2016-12-20 10:11:04,59.9142383231538,30.2415336257635,1908
"422","St. Petersburg","Cargo",3162,1,2016-12-13 10:31:04,2016-12-13 18:35:05,59.8903183193277,30.2232150420168,484
"423","St. Petersburg","Cargo",3636,1,2016-12-16 06:35:03,2016-12-16 17:09:05,59.8917035714286,30.2150716507937,634
"424","St. Petersburg","Cargo",5107,1,2016-12-14 09:09:03,2016-12-14 15:39:05,59.891705255102,30.2356280357143,390
"425","St. Petersburg","Cargo",5558,1,2016-12-20 02:53:10,2016-12-20 10:11:04,59.8914583333333,30.2150304166667,438
"426","St. Petersburg","Cargo",5567,1,2016-12-15 02:53:04,2016-12-15 15:37:05,59.8912475,30.2146943850267,764
"427","St. Petersburg","Cargo",5622,1,2016-12-14 09:09:03,2016-12-15 08:07:05,59.8926928635347,30.2213696793438,1378
"428","St. Petersburg","Cargo",6046,1,2016-12-20 01:49:03,2016-12-20 10:11:04,59.8912022650602,30.2251458554217,502
"429","St. Petersburg","Cargo",6065,1,2016-12-16 02:13:03,2016-12-20 10:11:04,59.8868794580078,30.2026272949219,6238
"430","St. Petersburg","Cargo",121733,1,2016-12-13 15:25:04,2016-12-15 16:01:05,59.8888290392478,30.2092774938675,2916
"431","St. Petersburg","Cargo",121902,1,2016-12-19 15:01:03,2016-12-20 10:11:04,59.8708180268199,30.2083115229885,1150
"432","St. Petersburg","Cargo",123061,1,2016-12-17 06:25:03,2016-12-18 17:23:03,59.8758685176125,30.2036801908023,2098
"433","St. Petersburg","Cargo",123222,1,2016-12-18 14:29:03,2016-12-19 18:53:05,59.8730764014688,30.2062169828641,1704
"434","St. Petersburg","Cargo",123303,1,2016-12-14 14:41:03,2016-12-15 16:01:05,59.8844823812754,30.2074560719132,1520
"435","St. Petersburg","Cargo",123774,1,2016-12-17 14:03:04,2016-12-17 20:25:04,59.8710639509537,30.2074576294278,382
