Country,Month,Year,Lat,Lon,Value,ISO2,ISO3
Micronesia,1,2004,7.43,150.55,3,FM,FSM
Micronesia,9,2011,7.43,150.55,1,FM,FSM
Mozambique,1,1985,-18.67,35.53,2,MZ,MOZ
Myanmar,1,1971,21.91,95.96,1,MM,MMR
Myanmar,1,1976,21.91,95.96,1,MM,MMR
Myanmar,1,1998,21.91,95.96,1,MM,MMR
Myanmar,1,2002,21.91,95.96,1,MM,MMR
Myanmar,1,2005,21.91,95.96,1,MM,MMR
Myanmar,1,2008,21.91,95.96,1,MM,MMR
Myanmar,9,2013,21.91,95.96,3,MM,MMR
Myanmar,10,2013,21.91,95.96,3,MM,MMR
Myanmar,11,2013,21.91,95.96,3,MM,MMR
Myanmar,6,2014,21.91,95.96,1,MM,MMR
Nauru,1,1974,-0.52,166.93,1,NR,NRU
Nauru,9,1997,-0.52,166.93,1,NR,NRU
Nepal,9,2013,28.39,84.12,3,NP,NPL
New Caledonia,1,1971,-20.9,165.62,1,NC,NCL
New Caledonia,1,1972,-20.9,165.62,1,NC,NCL
New Caledonia,1,1989,-20.9,165.62,1,NC,NCL
New Caledonia,2,1989,-20.9,165.62,2,NC,NCL
New Caledonia,5,1989,-20.9,165.62,1,NC,NCL
New Caledonia,2,1995,-20.9,165.62,2,NC,NCL
New Caledonia,8,1995,-20.9,165.62,2,NC,NCL
New Caledonia,11,1995,-20.9,165.62,2,NC,NCL
New Caledonia,12,1995,-20.9,165.62,2,NC,NCL
New Caledonia,6,1996,-20.9,165.62,1,NC,NCL
New Caledonia,7,1996,-20.9,165.62,1,NC,NCL
New Caledonia,8,1996,-20.9,165.62,1,NC,NCL
New Caledonia,10,1996,-20.9,165.62,1,NC,NCL
New Caledonia,11,1996,-20.9,165.62,1,NC,NCL
New Caledonia,12,1996,-20.9,165.62,1,NC,NCL
New Caledonia,5,1997,-20.9,165.62,1,NC,NCL
New Caledonia,7,1997,-20.9,165.62,1,NC,NCL
New Caledonia,12,1997,-20.9,165.62,2,NC,NCL
New Caledonia,1,1998,-20.9,165.62,2,NC,NCL
New Caledonia,7,1998,-20.9,165.62,3,NC,NCL
New Caledonia,1,1999,-20.9,165.62,1,NC,NCL
New Caledonia,5,1999,-20.9,165.62,2,NC,NCL
New Caledonia,6,2001,-20.9,165.62,1,NC,NCL
New Caledonia,6,2002,-20.9,165.62,2,NC,NCL
New Caledonia,7,2002,-20.9,165.62,1,NC,NCL
New Caledonia,12,2002,-20.9,165.62,2,NC,NCL
New Caledonia,2,2003,-20.9,165.62,2,NC,NCL
New Caledonia,3,2003,-20.9,165.62,1,NC,NCL
New Caledonia,4,2003,-20.9,165.62,1,NC,NCL
New Caledonia,5,2003,-20.9,165.62,1,NC,NCL
New Caledonia,8,2003,-20.9,165.62,1,NC,NCL
New Caledonia,9,2003,-20.9,165.62,1,NC,NCL
New Caledonia,2,2004,-20.9,165.62,1,NC,NCL
New Caledonia,3,2004,-20.9,165.62,1,NC,NCL
New Caledonia,5,2004,-20.9,165.62,1,NC,NCL
New Caledonia,7,2004,-20.9,165.62,1,NC,NCL
New Caledonia,5,2007,-20.9,165.62,1,NC,NCL
New Caledonia,2,2008,-20.9,165.62,2,NC,NCL
New Caledonia,7,2008,-20.9,165.62,1,NC,NCL
New Caledonia,10,2008,-20.9,165.62,1,NC,NCL
New Caledonia,11,2008,-20.9,165.62,1,NC,NCL
New Caledonia,12,2008,-20.9,165.62,2,NC,NCL
New Caledonia,2,2009,-20.9,165.62,2,NC,NCL
New Caledonia,3,2009,-20.9,165.62,1,NC,NCL
New Caledonia,4,2009,-20.9,165.62,2,NC,NCL
New Caledonia,5,2009,-20.9,165.62,2,NC,NCL
New Caledonia,6,2009,-20.9,165.62,1,NC,NCL
New Caledonia,7,2009,-20.9,165.62,1,NC,NCL
New Caledonia,8,2009,-20.9,165.62,1,NC,NCL
New Caledonia,9,2009,-20.9,165.62,1,NC,NCL
New Caledonia,3,2010,-20.9,165.62,2,NC,NCL
New Caledonia,4,2010,-20.9,165.62,1,NC,NCL
New Caledonia,5,2010,-20.9,165.62,1,NC,NCL
New Caledonia,6,2010,-20.9,165.62,1,NC,NCL
New Caledonia,7,2010,-20.9,165.62,1,NC,NCL
New Caledonia,8,2010,-20.9,165.62,1,NC,NCL
New Caledonia,2,2012,-20.9,165.62,2,NC,NCL
New Caledonia,3,2012,-20.9,165.62,2,NC,NCL
New Caledonia,4,2012,-20.9,165.62,3,NC,NCL
New Caledonia,5,2012,-20.9,165.62,2,NC,NCL
New Caledonia,7,2012,-20.9,165.62,2,NC,NCL
New Caledonia,11,2012,-20.9,165.62,1,NC,NCL
New Caledonia,12,2012,-20.9,165.62,3,NC,NCL
Nicaragua,1,1999,12.87,-85.21,1,NI,NIC
Nicaragua,1,2000,12.87,-85.21,3,NI,NIC
Nicaragua,1,2004,12.87,-85.21,3,NI,NIC
Nicaragua,1,2005,12.87,-85.21,3,NI,NIC
Nicaragua,1,2006,12.87,-85.21,3,NI,NIC
Nicaragua,1,2007,12.87,-85.21,1,NI,NIC
Nicaragua,1,2008,12.87,-85.21,3,NI,NIC
Nicaragua,1,2009,12.87,-85.21,1,NI,NIC
Nicaragua,1,2010,12.87,-85.21,2,NI,NIC
Nicaragua,1,2011,12.87,-85.21,3,NI,NIC
Nicaragua,1,2012,12.87,-85.21,3,NI,NIC
Niue,1,2012,-19.05,-169.87,2,NU,NIU
Pakistan,1,2006,30.38,69.35,3,PK,PAK
Pakistan,1,2008,30.38,69.35,3,PK,PAK
Pakistan,1,2009,30.38,69.35,3,PK,PAK
Pakistan,11,2010,30.38,69.35,1,PK,PAK
Pakistan,1,2011,30.38,69.35,3,PK,PAK
Pakistan,8,2011,30.38,69.35,3,PK,PAK
Pakistan,10,2011,30.38,69.35,1,PK,PAK
Pakistan,8,2013,30.38,69.35,3,PK,PAK
Pakistan,10,2013,30.38,69.35,1,PK,PAK
Pakistan,1,2014,30.38,69.35,1,PK,PAK
Palau,1,2000,7.51,134.58,1,PW,PLW
Papua New Guinea,1,1988,-6.31,143.96,1,PG,PNG
Papua New Guinea,1,2003,-6.31,143.96,1,PG,PNG
Papua New Guinea,1,2008,-6.31,143.96,1,PG,PNG
Papua New Guinea,1,2010,-6.31,143.96,2,PG,PNG
Papua New Guinea,1,2011,-6.31,143.96,1,PG,PNG
Papua New Guinea,4,2013,-6.31,143.96,1,PG,PNG
Paraguay,1,2003,-23.44,-58.44,1,PY,PRY
Peru,1,1996,-9.19,-75.02,1,PE,PER
Peru,1,2000,-9.19,-75.02,1,PE,PER
Peru,2,2002,-9.19,-75.02,1,PE,PER
Peru,3,2002,-9.19,-75.02,1,PE,PER
Peru,3,2007,-9.19,-75.02,1,PE,PER
Peru,1,2008,-9.19,-75.02,2,PE,PER
Peru,1,2009,-9.19,-75.02,1,PE,PER
Peru,2,2009,-9.19,-75.02,1,PE,PER
Peru,10,2010,-9.19,-75.02,2,PE,PER
Peru,11,2010,-9.19,-75.02,2,PE,PER
Peru,12,2010,-9.19,-75.02,2,PE,PER
Peru,1,2011,-9.19,-75.02,3,PE,PER
Peru,2,2011,-9.19,-75.02,3,PE,PER
Peru,3,2011,-9.19,-75.02,2,PE,PER
Peru,4,2011,-9.19,-75.02,3,PE,PER
Peru,5,2011,-9.19,-75.02,1,PE,PER
Philippines,1,1956,12.88,121.77,3,PH,PHL
Philippines,8,1956,12.88,121.77,1,PH,PHL
Philippines,2,2014,12.88,121.77,1,PH,PHL
Philippines,8,2015,12.88,121.77,1,PH,PHL
Philippines,1,2016,12.88,121.77,1,PH,PHL
Portugal,1,2003,39.4,-8.22,1,PT,PRT
Portugal,11,2010,39.4,-8.22,1,PT,PRT
Puerto Rico,1,1963,18.22,-66.59,2,PR,PRI
Puerto Rico,1,1969,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1977,18.22,-66.59,2,PR,PRI
Puerto Rico,1,1986,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1987,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1988,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1989,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1990,18.22,-66.59,2,PR,PRI
Puerto Rico,1,1991,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1992,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1993,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1994,18.22,-66.59,2,PR,PRI
Puerto Rico,1,1995,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1996,18.22,-66.59,3,PR,PRI
Puerto Rico,1,1997,18.22,-66.59,2,PR,PRI
Puerto Rico,1,1998,18.22,-66.59,2,PR,PRI
Puerto Rico,1,1999,18.22,-66.59,1,PR,PRI
Puerto Rico,1,2003,18.22,-66.59,3,PR,PRI
Puerto Rico,1,2010,18.22,-66.59,1,PR,PRI
Puerto Rico,1,2013,18.22,-66.59,2,PR,PRI
Samoa,1,1986,-13.76,-172.1,1,WS,WSM
Saudi Arabia,1,1994,23.89,45.08,3,SA,SAU
Saudi Arabia,1,1997,23.89,45.08,2,SA,SAU
Saudi Arabia,1,2004,23.89,45.08,3,SA,SAU
Saudi Arabia,1,2005,23.89,45.08,2,SA,SAU
Saudi Arabia,12,2011,23.89,45.08,1,SA,SAU
Saudi Arabia,1,2014,23.89,45.08,2,SA,SAU
Senegal,1,1953,14.5,-14.45,1,SN,SEN
Senegal,1,2009,14.5,-14.45,1,SN,SEN
Seychelles,1,1977,-4.68,55.49,1,SC,SYC
Seychelles,1,2003,-4.68,55.49,1,SC,SYC
Seychelles,1,2004,-4.68,55.49,2,SC,SYC
Singapore,1,1993,1.35,103.82,1,SG,SGP
Singapore,1,2005,1.35,103.82,2,SG,SGP
Singapore,4,2007,1.35,103.82,1,SG,SGP
Singapore,5,2007,1.35,103.82,1,SG,SGP
Singapore,8,2008,1.35,103.82,1,SG,SGP
Singapore,9,2008,1.35,103.82,1,SG,SGP
Singapore,1,2009,1.35,103.82,2,SG,SGP
Singapore,12,2010,1.35,103.82,2,SG,SGP
Singapore,1,2011,1.35,103.82,1,SG,SGP
Singapore,2,2011,1.35,103.82,3,SG,SGP
Singapore,3,2011,1.35,103.82,1,SG,SGP
Singapore,4,2011,1.35,103.82,3,SG,SGP
Singapore,5,2011,1.35,103.82,3,SG,SGP
Singapore,6,2011,1.35,103.82,2,SG,SGP
Singapore,12,2011,1.35,103.82,1,SG,SGP
Singapore,1,2012,1.35,103.82,3,SG,SGP
Singapore,4,2012,1.35,103.82,1,SG,SGP
Singapore,1,2013,1.35,103.82,3,SG,SGP
Singapore,4,2013,1.35,103.82,1,SG,SGP
Singapore,5,2013,1.35,103.82,1,SG,SGP
Singapore,6,2013,1.35,103.82,1,SG,SGP
Singapore,3,2014,1.35,103.82,1,SG,SGP
Singapore,8,2014,1.35,103.82,1,SG,SGP
Singapore,1,2015,1.35,103.82,1,SG,SGP
Singapore,3,2015,1.35,103.82,2,SG,SGP
Singapore,4,2015,1.35,103.82,1,SG,SGP
Singapore,6,2015,1.35,103.82,1,SG,SGP
Singapore,1,2016,1.35,103.82,1,SG,SGP
Singapore,2,2016,1.35,103.82,1,SG,SGP
Singapore,3,2016,1.35,103.82,1,SG,SGP
Solomon Islands,2,2002,-9.65,160.16,1,SB,SLB
Solomon Islands,2,2013,-9.65,160.16,1,SB,SLB
Somalia,1,1984,5.15,46.2,1,SO,SOM
Somalia,1,2011,5.15,46.2,3,SO,SOM
South Korea,1,2004,5.15,46.2,1,SO,SOM
South Korea,1,2005,5.15,46.2,3,SO,SOM
South Korea,1,2006,5.15,46.2,2,SO,SOM
South Korea,1,2007,5.15,46.2,2,SO,SOM
South Korea,1,2008,5.15,46.2,2,SO,SOM
Spain,1,1997,40.46,-3.75,1,ES,ESP
Spain,1,1998,40.46,-3.75,3,ES,ESP
Spain,1,1999,40.46,-3.75,2,ES,ESP
Spain,1,2000,40.46,-3.75,3,ES,ESP
Spain,1,2001,40.46,-3.75,3,ES,ESP
Spain,1,2002,40.46,-3.75,1,ES,ESP
Spain,1,2003,40.46,-3.75,2,ES,ESP
Spain,1,2004,40.46,-3.75,1,ES,ESP
Spain,1,2005,40.46,-3.75,1,ES,ESP
Spain,1,2007,40.46,-3.75,3,ES,ESP
Spain,1,2008,40.46,-3.75,1,ES,ESP
Spain,1,2009,40.46,-3.75,3,ES,ESP
Spain,1,2010,40.46,-3.75,2,ES,ESP
Sri Lanka,1,1978,7.87,80.77,1,LK,LKA
Sri Lanka,1,1981,7.87,80.77,1,LK,LKA
Sri Lanka,1,1983,7.87,80.77,3,LK,LKA
Sri Lanka,1,1985,7.87,80.77,3,LK,LKA
Sri Lanka,1,1989,7.87,80.77,3,LK,LKA
Sri Lanka,1,1990,7.87,80.77,2,LK,LKA
Sri Lanka,1,1991,7.87,80.77,1,LK,LKA
Sri Lanka,1,1993,7.87,80.77,2,LK,LKA
Sri Lanka,1,1994,7.87,80.77,1,LK,LKA
Sri Lanka,1,1996,7.87,80.77,1,LK,LKA
Sri Lanka,1,1997,7.87,80.77,2,LK,LKA
Sri Lanka,1,1999,7.87,80.77,1,LK,LKA
Sri Lanka,1,2000,7.87,80.77,1,LK,LKA
Sri Lanka,1,2003,7.87,80.77,2,LK,LKA
Sri Lanka,1,2004,7.87,80.77,2,LK,LKA
Sri Lanka,1,2006,7.87,80.77,1,LK,LKA
Sri Lanka,1,2009,7.87,80.77,1,LK,LKA
Sri Lanka,1,2010,7.87,80.77,1,LK,LKA
Sri Lanka,1,2012,7.87,80.77,3,LK,LKA
Sri Lanka,2,2012,7.87,80.77,1,LK,LKA
Sri Lanka,3,2012,7.87,80.77,1,LK,LKA
Sri Lanka,4,2012,7.87,80.77,3,LK,LKA
Sri Lanka,7,2012,7.87,80.77,3,LK,LKA
Sri Lanka,8,2012,7.87,80.77,1,LK,LKA
Sri Lanka,9,2012,7.87,80.77,3,LK,LKA
Sri Lanka,10,2012,7.87,80.77,3,LK,LKA
Sri Lanka,11,2012,7.87,80.77,2,LK,LKA
Sri Lanka,12,2012,7.87,80.77,1,LK,LKA
Sri Lanka,1,2013,7.87,80.77,1,LK,LKA
Sri Lanka,2,2013,7.87,80.77,2,LK,LKA
Sri Lanka,3,2013,7.87,80.77,1,LK,LKA
Sri Lanka,1,2014,7.87,80.77,1,LK,LKA
Sri Lanka,4,2014,7.87,80.77,1,LK,LKA
Sri Lanka,6,2017,7.87,80.77,2,LK,LKA
Suriname,1,1981,3.92,-56.03,1,SR,SUR
Suriname,8,2005,3.92,-56.03,1,SR,SUR
Suriname,10,2005,3.92,-56.03,1,SR,SUR
Taiwan,1,1981,23.7,120.96,1,TW,TWN
Taiwan,1,1987,23.7,120.96,2,TW,TWN
Taiwan,1,1994,23.7,120.96,3,TW,TWN
Taiwan,1,1995,23.7,120.96,1,TW,TWN
Taiwan,1,1998,23.7,120.96,1,TW,TWN
Taiwan,9,1998,23.7,120.96,1,TW,TWN
Taiwan,1,1999,23.7,120.96,1,TW,TWN
Taiwan,1,2002,23.7,120.96,3,TW,TWN
Taiwan,1,2004,23.7,120.96,1,TW,TWN
Taiwan,1,2005,23.7,120.96,2,TW,TWN
Taiwan,1,2008,23.7,120.96,2,TW,TWN
Taiwan,1,2011,23.7,120.96,2,TW,TWN
Taiwan,12,2014,23.7,120.96,3,TW,TWN
Taiwan,10,2016,23.7,120.96,1,TW,TWN
Taiwan,11,2016,23.7,120.96,1,TW,TWN
Tanzania,2,2010,-6.37,34.89,1,TZ,TZA
Tanzania,1,2014,-6.37,34.89,1,TZ,TZA
Tanzania,6,2014,-6.37,34.89,1,TZ,TZA
Thailand,1,1960,15.87,100.99,2,TH,THA
Thailand,1,1962,15.87,100.99,1,TH,THA
Thailand,1,1964,15.87,100.99,3,TH,THA
Thailand,1,1973,15.87,100.99,1,TH,THA
Thailand,1,1974,15.87,100.99,3,TH,THA
Thailand,1,1977,15.87,100.99,2,TH,THA
Thailand,1,1979,15.87,100.99,3,TH,THA
Thailand,1,1980,15.87,100.99,3,TH,THA
Thailand,1,1981,15.87,100.99,3,TH,THA
Thailand,1,1982,15.87,100.99,1,TH,THA
Thailand,1,1983,15.87,100.99,3,TH,THA
Thailand,1,1984,15.87,100.99,3,TH,THA
Thailand,1,1985,15.87,100.99,2,TH,THA
Thailand,1,1986,15.87,100.99,3,TH,THA
Thailand,1,1987,15.87,100.99,3,TH,THA
Thailand,1,1988,15.87,100.99,1,TH,THA
Thailand,1,1989,15.87,100.99,3,TH,THA
Thailand,1,1990,15.87,100.99,3,TH,THA
Thailand,1,1991,15.87,100.99,3,TH,THA
Thailand,1,1992,15.87,100.99,3,TH,THA
Thailand,1,1993,15.87,100.99,2,TH,THA
Thailand,1,1994,15.87,100.99,3,TH,THA
Thailand,1,1995,15.87,100.99,1,TH,THA
Thailand,1,1997,15.87,100.99,1,TH,THA
Thailand,1,1999,15.87,100.99,1,TH,THA
Thailand,1,2001,15.87,100.99,2,TH,THA
Thailand,5,2006,15.87,100.99,1,TH,THA
Thailand,7,2007,15.87,100.99,1,TH,THA
Thailand,8,2007,15.87,100.99,1,TH,THA
Thailand,1,2010,15.87,100.99,3,TH,THA
Thailand,12,2012,15.87,100.99,2,TH,THA
Thailand,6,2013,15.87,100.99,1,TH,THA
Thailand,8,2014,15.87,100.99,1,TH,THA
Thailand,9,2014,15.87,100.99,1,TH,THA
Thailand,9,2015,15.87,100.99,2,TH,THA
Thailand,10,2015,15.87,100.99,3,TH,THA
Togo,1,2009,8.62,0.82,1,TG,TGO
Tonga,1,1974,-21.18,-175.2,2,TO,TON
Trinidad And Tobago,1,1953,-21.18,-175.2,1,TO,TON
USA,1,1944,-21.18,-175.2,2,TO,TON
USA,1,1963,-21.18,-175.2,1,TO,TON
USA,1,1990,-21.18,-175.2,1,TO,TON
USA,1,2001,-21.18,-175.2,3,TO,TON
USA,1,2002,-21.18,-175.2,2,TO,TON
USA,1,2009,-21.18,-175.2,1,TO,TON
USA,6,2010,-21.18,-175.2,1,TO,TON
USA,10,2010,-21.18,-175.2,1,TO,TON
USA,8,2013,-21.18,-175.2,1,TO,TON
USA,9,2013,-21.18,-175.2,1,TO,TON
USA,1,2014,-21.18,-175.2,2,TO,TON
USA,8,2014,-21.18,-175.2,1,TO,TON
USA,5,2016,-21.18,-175.2,1,TO,TON
Vanuatu,2,2010,-15.38,166.96,1,VU,VUT
Vanuatu,1,2013,-15.38,166.96,1,VU,VUT
Venezuela,1,1987,6.42,-66.59,2,VE,VEN
Venezuela,1,1990,6.42,-66.59,1,VE,VEN
Venezuela,1,1991,6.42,-66.59,3,VE,VEN
Venezuela,1,1996,6.42,-66.59,1,VE,VEN
Venezuela,1,1999,6.42,-66.59,1,VE,VEN
Venezuela,1,2000,6.42,-66.59,1,VE,VEN
Venezuela,1,2006,6.42,-66.59,2,VE,VEN
Venezuela,1,2007,6.42,-66.59,3,VE,VEN
Vietnam,1,1988,14.06,108.28,1,VN,VNM
Vietnam,1,1999,14.06,108.28,1,VN,VNM
Vietnam,1,2002,14.06,108.28,1,VN,VNM
Vietnam,1,2003,14.06,108.28,2,VN,VNM
Vietnam,1,2006,14.06,108.28,3,VN,VNM
Vietnam,11,2006,14.06,108.28,2,VN,VNM
Vietnam,1,2007,14.06,108.28,2,VN,VNM
Vietnam,1,2008,14.06,108.28,1,VN,VNM
Vietnam,7,2008,14.06,108.28,2,VN,VNM
Vietnam,9,2008,14.06,108.28,2,VN,VNM
Vietnam,10,2008,14.06,108.28,3,VN,VNM
Vietnam,11,2008,14.06,108.28,1,VN,VNM
Vietnam,12,2008,14.06,108.28,1,VN,VNM
Vietnam,2,2009,14.06,108.28,1,VN,VNM
Vietnam,4,2009,14.06,108.28,1,VN,VNM
Vietnam,6,2009,14.06,108.28,1,VN,VNM
Vietnam,7,2009,14.06,108.28,3,VN,VNM
Vietnam,8,2009,14.06,108.28,2,VN,VNM
Vietnam,9,2009,14.06,108.28,1,VN,VNM
Vietnam,10,2009,14.06,108.28,3,VN,VNM
Vietnam,7,2013,14.06,108.28,1,VN,VNM
Yemen,6,2010,15.55,48.52,1,YE,YEM
