block_id,start,end,name,color
chr9-7,50700000,65900000,q12,"rgb(204, 153, 0)"
chr9-7,65900000,68700000,q13,"rgb(173,6,6)"
chr9-7,68700000,72200000,q21.11,"rgb(153, 204, 255)"
chr9-7,72200000,74000000,q21.12,"rgb(173,6,6)"
chr9-7,74000000,79200000,q21.13,"rgb(255, 0, 255)"
chr9-7,79200000,81100000,q21.2,"rgb(173,6,6)"
chr9-7,81100000,84100000,q21.31,"rgb(255, 0, 255)"
chr9-7,84100000,86900000,q21.32,"rgb(173,6,6)"
chr9-7,86900000,90400000,q21.33,"rgb(255, 0, 255)"
chr9-7,90400000,91800000,q22.1,"rgb(173,6,6)"
chr9-7,91800000,93900000,q22.2,"rgb(153, 204, 255)"
chr9-7,93900000,96600000,q22.31,"rgb(173,6,6)"
chr9-7,96600000,99300000,q22.32,"rgb(153, 204, 255)"
chr9-7,99300000,102600000,q22.33,"rgb(173,6,6)"
chr9-7,102600000,108200000,q31.1,"rgb(153, 255, 102)"
chr9-7,108200000,111300000,q31.2,"rgb(173,6,6)"
chr9-7,111300000,114900000,q31.3,"rgb(153, 204, 255)"
chr9-7,114900000,117700000,q32,"rgb(173,6,6)"
chr9-7,117700000,122500000,q33.1,"rgb(102, 51, 0)"
chr9-7,122500000,125800000,q33.2,"rgb(173,6,6)"
chr9-7,125800000,130300000,q33.3,"rgb(153, 204, 255)"
chr9-7,130300000,133500000,q34.11,"rgb(173,6,6)"
chr9-7,133500000,134000000,q34.12,"rgb(153, 204, 255)"
chr9-7,134000000,135900000,q34.13,"rgb(173,6,6)"
chr9-7,135900000,137400000,q34.2,"rgb(153, 204, 255)"
chr9-7,137400000,141213431,q34.3,"rgb(173,6,6)"
chrM-7,0,16571,,"rgb(173,6,6)"
chrX-7,0,4300000,p22.33,"rgb(173,6,6)"
chrX-7,4300000,6000000,p22.32,"rgb(255, 0, 255)"
chrX-7,6000000,9500000,p22.31,"rgb(173,6,6)"
chrX-7,9500000,17100000,p22.2,"rgb(255, 0, 255)"
chrX-7,17100000,19300000,p22.13,"rgb(173,6,6)"
chrX-7,19300000,21900000,p22.12,"rgb(255, 0, 255)"
chrX-7,21900000,24900000,p22.11,"rgb(173,6,6)"
chrX-7,24900000,29300000,p21.3,"rgb(153, 255, 102)"
chrX-7,29300000,31500000,p21.2,"rgb(173,6,6)"
chrX-7,31500000,37600000,p21.1,"rgb(153, 255, 102)"
chrX-7,37600000,42400000,p11.4,"rgb(173,6,6)"
chrX-7,42400000,46400000,p11.3,"rgb(102, 51, 0)"
chrX-7,46400000,49800000,p11.23,"rgb(173,6,6)"
chrX-7,49800000,54800000,p11.22,"rgb(153, 204, 255)"
chrX-7,54800000,58100000,p11.21,"rgb(173,6,6)"
chrX-7,58100000,60600000,p11.1,"rgb(130,130,130)"
chrX-7,60600000,63000000,q11.1,"rgb(130,130,130)"
chrX-7,63000000,64600000,q11.2,"rgb(173,6,6)"
chrX-7,64600000,67800000,q12,"rgb(255, 0, 255)"
chrX-7,67800000,71800000,q13.1,"rgb(173,6,6)"
chrX-7,71800000,73900000,q13.2,"rgb(255, 0, 255)"
chrX-7,73900000,76000000,q13.3,"rgb(173,6,6)"
chrX-7,76000000,84600000,q21.1,"rgb(153, 255, 102)"
chrX-7,84600000,86200000,q21.2,"rgb(173,6,6)"
chrX-7,86200000,91800000,q21.31,"rgb(153, 255, 102)"
chrX-7,91800000,93500000,q21.32,"rgb(173,6,6)"
chrX-7,93500000,98300000,q21.33,"rgb(102, 51, 0)"
chrX-7,98300000,102600000,q22.1,"rgb(173,6,6)"
chrX-7,102600000,103700000,q22.2,"rgb(255, 0, 255)"
chrX-7,103700000,108700000,q22.3,"rgb(173,6,6)"
chrX-7,108700000,116500000,q23,"rgb(102, 51, 0)"
chrX-7,116500000,120900000,q24,"rgb(173,6,6)"
chrX-7,120900000,128700000,q25,"rgb(153, 255, 102)"
chrX-7,128700000,130400000,q26.1,"rgb(173,6,6)"
chrX-7,130400000,133600000,q26.2,"rgb(153, 204, 255)"
chrX-7,133600000,138000000,q26.3,"rgb(173,6,6)"
chrX-7,138000000,140300000,q27.1,"rgb(102, 51, 0)"
chrX-7,140300000,142100000,q27.2,"rgb(173,6,6)"
chrX-7,142100000,147100000,q27.3,"rgb(153, 255, 102)"
chrX-7,147100000,155270560,q28,"rgb(173,6,6)"
chrY-7,0,2500000,p11.32,"rgb(173,6,6)"
chrY-7,2500000,3000000,p11.31,"rgb(255, 0, 255)"
chrY-7,3000000,11600000,p11.2,"rgb(173,6,6)"
chrY-7,11600000,12500000,p11.1,"rgb(130,130,130)"
chrY-7,12500000,13400000,q11.1,"rgb(130,130,130)"
chrY-7,13400000,15100000,q11.21,"rgb(173,6,6)"
chrY-7,15100000,19800000,q11.221,"rgb(255, 0, 255)"
chrY-7,19800000,22100000,q11.222,"rgb(173,6,6)"
chrY-7,22100000,26200000,q11.223,"rgb(255, 0, 255)"
chrY-7,26200000,28800000,q11.23,"rgb(173,6,6)"
chrY-7,28800000,59373566,q12,"rgb(204, 153, 0)"
chr10-7,0,3000000,p15.3,"rgb(173,6,6)"
chr10-7,3000000,3800000,p15.2,"rgb(153, 204, 255)"
chr10-7,3800000,6600000,p15.1,"rgb(173,6,6)"
chr10-7,6600000,12200000,p14,"rgb(102, 51, 0)"
chr10-7,12200000,17300000,p13,"rgb(173,6,6)"
chr10-7,17300000,18600000,p12.33,"rgb(102, 51, 0)"
chr10-7,18600000,18700000,p12.32,"rgb(173,6,6)"
chr10-7,18700000,22600000,p12.31,"rgb(102, 51, 0)"
chr10-7,22600000,24600000,p12.2,"rgb(173,6,6)"
chr10-7,24600000,29600000,p12.1,"rgb(255, 0, 255)"
chr10-7,29600000,31300000,p11.23,"rgb(173,6,6)"
chr10-7,31300000,34400000,p11.22,"rgb(153, 204, 255)"
chr10-7,34400000,38000000,p11.21,"rgb(173,6,6)"
chr10-7,38000000,40200000,p11.1,"rgb(130,130,130)"
chr10-7,40200000,42300000,q11.1,"rgb(130,130,130)"
chr10-7,42300000,46100000,q11.21,"rgb(173,6,6)"
chr10-7,46100000,49900000,q11.22,"rgb(153, 204, 255)"
chr10-7,49900000,52900000,q11.23,"rgb(173,6,6)"
chr10-7,52900000,61200000,q21.1,"rgb(153, 255, 102)"
chr10-7,61200000,64500000,q21.2,"rgb(173,6,6)"
chr10-7,64500000,70600000,q21.3,"rgb(153, 255, 102)"
chr10-7,70600000,74900000,q22.1,"rgb(173,6,6)"
chr10-7,74900000,77700000,q22.2,"rgb(255, 0, 255)"
chr10-7,77700000,82000000,q22.3,"rgb(173,6,6)"
chr10-7,82000000,87900000,q23.1,"rgb(153, 255, 102)"
chr10-7,87900000,89500000,q23.2,"rgb(173,6,6)"
chr10-7,89500000,92900000,q23.31,"rgb(102, 51, 0)"
chr10-7,92900000,94100000,q23.32,"rgb(173,6,6)"
chr10-7,94100000,97000000,q23.33,"rgb(255, 0, 255)"
chr10-7,97000000,99300000,q24.1,"rgb(173,6,6)"
chr10-7,99300000,101900000,q24.2,"rgb(255, 0, 255)"
chr10-7,101900000,103000000,q24.31,"rgb(173,6,6)"
chr10-7,103000000,104900000,q24.32,"rgb(153, 204, 255)"
chr10-7,104900000,105800000,q24.33,"rgb(173,6,6)"
chr10-7,105800000,111900000,q25.1,"rgb(153, 255, 102)"
chr10-7,111900000,114900000,q25.2,"rgb(173,6,6)"
chr10-7,114900000,119100000,q25.3,"rgb(102, 51, 0)"
chr10-7,119100000,121700000,q26.11,"rgb(173,6,6)"
chr10-7,121700000,123100000,q26.12,"rgb(255, 0, 255)"
chr10-7,123100000,127500000,q26.13,"rgb(173,6,6)"
chr10-7,127500000,130600000,q26.2,"rgb(255, 0, 255)"
chr10-7,130600000,135534747,q26.3,"rgb(173,6,6)"
chr11-7,0,2800000,p15.5,"rgb(173,6,6)"
chr11-7,2800000,10700000,p15.4,"rgb(255, 0, 255)"
chr11-7,10700000,12700000,p15.3,"rgb(173,6,6)"
chr11-7,12700000,16200000,p15.2,"rgb(255, 0, 255)"
chr11-7,16200000,21700000,p15.1,"rgb(173,6,6)"
chr11-7,21700000,26100000,p14.3,"rgb(153, 255, 102)"
chr11-7,26100000,27200000,p14.2,"rgb(173,6,6)"
chr11-7,27200000,31000000,p14.1,"rgb(102, 51, 0)"
chr11-7,31000000,36400000,p13,"rgb(173,6,6)"
chr11-7,36400000,43500000,p12,"rgb(153, 255, 102)"
chr11-7,43500000,48800000,p11.2,"rgb(173,6,6)"
chr11-7,48800000,51600000,p11.12,"rgb(102, 51, 0)"
chr11-7,51600000,53700000,p11.11,"rgb(130,130,130)"
chr11-7,53700000,55700000,q11,"rgb(130,130,130)"
chr11-7,55700000,59900000,q12.1,"rgb(102, 51, 0)"
chr11-7,59900000,61700000,q12.2,"rgb(173,6,6)"
chr11-7,61700000,63400000,q12.3,"rgb(153, 204, 255)"
chr11-7,63400000,65900000,q13.1,"rgb(173,6,6)"
chr11-7,65900000,68400000,q13.2,"rgb(153, 204, 255)"
chr11-7,68400000,70400000,q13.3,"rgb(173,6,6)"
chr11-7,70400000,75200000,q13.4,"rgb(255, 0, 255)"
chr11-7,75200000,77100000,q13.5,"rgb(173,6,6)"
chr11-7,77100000,85600000,q14.1,"rgb(153, 255, 102)"
chr11-7,85600000,88300000,q14.2,"rgb(173,6,6)"
chr11-7,88300000,92800000,q14.3,"rgb(153, 255, 102)"
chr11-7,92800000,97200000,q21,"rgb(173,6,6)"
chr11-7,97200000,102100000,q22.1,"rgb(153, 255, 102)"
chr11-7,102100000,102900000,q22.2,"rgb(173,6,6)"
chr11-7,102900000,110400000,q22.3,"rgb(153, 255, 102)"
chr11-7,110400000,112500000,q23.1,"rgb(173,6,6)"
chr11-7,112500000,114500000,q23.2,"rgb(255, 0, 255)"
chr11-7,114500000,121200000,q23.3,"rgb(173,6,6)"
chr11-7,121200000,123900000,q24.1,"rgb(255, 0, 255)"
chr11-7,123900000,127800000,q24.2,"rgb(173,6,6)"
chr11-7,127800000,130800000,q24.3,"rgb(255, 0, 255)"
chr11-7,130800000,135006516,q25,"rgb(173,6,6)"
chr12-7,0,3300000,p13.33,"rgb(173,6,6)"
chr12-7,3300000,5400000,p13.32,"rgb(153, 204, 255)"
chr12-7,5400000,10100000,p13.31,"rgb(173,6,6)"
chr12-7,10100000,12800000,p13.2,"rgb(102, 51, 0)"
chr12-7,12800000,14800000,p13.1,"rgb(173,6,6)"
chr12-7,14800000,20000000,p12.3,"rgb(153, 255, 102)"
chr12-7,20000000,21300000,p12.2,"rgb(173,6,6)"
chr12-7,21300000,26500000,p12.1,"rgb(153, 255, 102)"
chr12-7,26500000,27800000,p11.23,"rgb(173,6,6)"
chr12-7,27800000,30700000,p11.22,"rgb(255, 0, 255)"
chr12-7,30700000,33300000,p11.21,"rgb(173,6,6)"
chr12-7,33300000,35800000,p11.1,"rgb(130,130,130)"
chr12-7,35800000,38200000,q11,"rgb(130,130,130)"
chr12-7,38200000,46400000,q12,"rgb(153, 255, 102)"
chr12-7,46400000,49100000,q13.11,"rgb(173,6,6)"
chr12-7,49100000,51500000,q13.12,"rgb(153, 204, 255)"
chr12-7,51500000,54900000,q13.13,"rgb(173,6,6)"
chr12-7,54900000,56600000,q13.2,"rgb(153, 204, 255)"
chr12-7,56600000,58100000,q13.3,"rgb(173,6,6)"
chr12-7,58100000,63100000,q14.1,"rgb(102, 51, 0)"
chr12-7,63100000,65100000,q14.2,"rgb(173,6,6)"
chr12-7,65100000,67700000,q14.3,"rgb(255, 0, 255)"
chr12-7,67700000,71500000,q15,"rgb(173,6,6)"
chr12-7,71500000,75700000,q21.1,"rgb(102, 51, 0)"
chr12-7,75700000,80300000,q21.2,"rgb(173,6,6)"
chr12-7,80300000,86700000,q21.31,"rgb(153, 255, 102)"
chr12-7,86700000,89000000,q21.32,"rgb(173,6,6)"
chr12-7,89000000,92600000,q21.33,"rgb(153, 255, 102)"
chr12-7,92600000,96200000,q22,"rgb(173,6,6)"
chr12-7,96200000,101600000,q23.1,"rgb(102, 51, 0)"
chr12-7,101600000,103800000,q23.2,"rgb(173,6,6)"
chr12-7,103800000,109000000,q23.3,"rgb(255, 0, 255)"
chr12-7,109000000,111700000,q24.11,"rgb(173,6,6)"
chr12-7,111700000,112300000,q24.12,"rgb(153, 204, 255)"
chr12-7,112300000,114300000,q24.13,"rgb(173,6,6)"
chr12-7,114300000,116800000,q24.21,"rgb(255, 0, 255)"
chr12-7,116800000,118100000,q24.22,"rgb(173,6,6)"
chr12-7,118100000,120700000,q24.23,"rgb(255, 0, 255)"
chr12-7,120700000,125900000,q24.31,"rgb(173,6,6)"
chr12-7,125900000,129300000,q24.32,"rgb(255, 0, 255)"
chr12-7,129300000,133851895,q24.33,"rgb(173,6,6)"
chr13-7,0,4500000,p13,"rgb(204, 153, 0)"
chr13-7,4500000,10000000,p12,
chr13-7,10000000,16300000,p11.2,"rgb(204, 153, 0)"
chr13-7,16300000,17900000,p11.1,"rgb(130,130,130)"
chr13-7,17900000,19500000,q11,"rgb(130,130,130)"
chr13-7,19500000,23300000,q12.11,"rgb(173,6,6)"
chr13-7,23300000,25500000,q12.12,"rgb(153, 204, 255)"
chr13-7,25500000,27800000,q12.13,"rgb(173,6,6)"
chr13-7,27800000,28900000,q12.2,"rgb(153, 204, 255)"
chr13-7,28900000,32200000,q12.3,"rgb(173,6,6)"
chr13-7,32200000,34000000,q13.1,"rgb(255, 0, 255)"
chr13-7,34000000,35500000,q13.2,"rgb(173,6,6)"
chr13-7,35500000,40100000,q13.3,"rgb(102, 51, 0)"
chr13-7,40100000,45200000,q14.11,"rgb(173,6,6)"
chr13-7,45200000,45800000,q14.12,"rgb(153, 204, 255)"
chr13-7,45800000,47300000,q14.13,"rgb(173,6,6)"
chr13-7,47300000,50900000,q14.2,"rgb(255, 0, 255)"
chr13-7,50900000,55300000,q14.3,"rgb(173,6,6)"
chr13-7,55300000,59600000,q21.1,"rgb(153, 255, 102)"
chr13-7,59600000,62300000,q21.2,"rgb(173,6,6)"
chr13-7,62300000,65700000,q21.31,"rgb(102, 51, 0)"
chr13-7,65700000,68600000,q21.32,"rgb(173,6,6)"
chr13-7,68600000,73300000,q21.33,"rgb(153, 255, 102)"
chr13-7,73300000,75400000,q22.1,"rgb(173,6,6)"
chr13-7,75400000,77200000,q22.2,"rgb(255, 0, 255)"
chr13-7,77200000,79000000,q22.3,"rgb(173,6,6)"
chr13-7,79000000,87700000,q31.1,"rgb(153, 255, 102)"
chr13-7,87700000,90000000,q31.2,"rgb(173,6,6)"
chr13-7,90000000,95000000,q31.3,"rgb(153, 255, 102)"
chr13-7,95000000,98200000,q32.1,"rgb(173,6,6)"
chr13-7,98200000,99300000,q32.2,"rgb(153, 204, 255)"
chr13-7,99300000,101700000,q32.3,"rgb(173,6,6)"
chr13-7,101700000,104800000,q33.1,"rgb(153, 255, 102)"
chr13-7,104800000,107000000,q33.2,"rgb(173,6,6)"
chr13-7,107000000,110300000,q33.3,"rgb(153, 255, 102)"
chr13-7,110300000,115169878,q34,"rgb(173,6,6)"
chr14-7,0,3700000,p13,"rgb(204, 153, 0)"
chr14-7,3700000,8100000,p12,
chr14-7,8100000,16100000,p11.2,"rgb(204, 153, 0)"
chr14-7,16100000,17600000,p11.1,"rgb(130,130,130)"
chr14-7,17600000,19100000,q11.1,"rgb(130,130,130)"
chr14-7,19100000,24600000,q11.2,"rgb(173,6,6)"
chr14-7,24600000,33300000,q12,"rgb(153, 255, 102)"
chr14-7,33300000,35300000,q13.1,"rgb(173,6,6)"
chr14-7,35300000,36600000,q13.2,"rgb(255, 0, 255)"
chr14-7,36600000,37800000,q13.3,"rgb(173,6,6)"
chr14-7,37800000,43500000,q21.1,"rgb(153, 255, 102)"
chr14-7,43500000,47200000,q21.2,"rgb(173,6,6)"
chr14-7,47200000,50900000,q21.3,"rgb(153, 255, 102)"
chr14-7,50900000,54100000,q22.1,"rgb(173,6,6)"
chr14-7,54100000,55500000,q22.2,"rgb(153, 204, 255)"
chr14-7,55500000,58100000,q22.3,"rgb(173,6,6)"
chr14-7,58100000,62100000,q23.1,"rgb(102, 51, 0)"
chr14-7,62100000,64800000,q23.2,"rgb(173,6,6)"
chr14-7,64800000,67900000,q23.3,"rgb(255, 0, 255)"
chr14-7,67900000,70200000,q24.1,"rgb(173,6,6)"
chr14-7,70200000,73800000,q24.2,"rgb(255, 0, 255)"
chr14-7,73800000,79300000,q24.3,"rgb(173,6,6)"
chr14-7,79300000,83600000,q31.1,"rgb(153, 255, 102)"
chr14-7,83600000,84900000,q31.2,"rgb(173,6,6)"
chr14-7,84900000,89800000,q31.3,"rgb(153, 255, 102)"
chr14-7,89800000,91900000,q32.11,"rgb(173,6,6)"
chr14-7,91900000,94700000,q32.12,"rgb(153, 204, 255)"
chr14-7,94700000,96300000,q32.13,"rgb(173,6,6)"
chr14-7,96300000,101400000,q32.2,"rgb(255, 0, 255)"
chr14-7,101400000,103200000,q32.31,"rgb(173,6,6)"
chr14-7,103200000,104000000,q32.32,"rgb(255, 0, 255)"
chr14-7,104000000,107349540,q32.33,"rgb(173,6,6)"
chr15-7,0,3900000,p13,"rgb(204, 153, 0)"
chr15-7,3900000,8700000,p12,
chr15-7,8700000,15800000,p11.2,"rgb(204, 153, 0)"
chr15-7,15800000,19000000,p11.1,"rgb(130,130,130)"
chr15-7,19000000,20700000,q11.1,"rgb(130,130,130)"
chr15-7,20700000,25700000,q11.2,"rgb(173,6,6)"
chr15-7,25700000,28100000,q12,"rgb(255, 0, 255)"
chr15-7,28100000,30300000,q13.1,"rgb(173,6,6)"
chr15-7,30300000,31200000,q13.2,"rgb(255, 0, 255)"
chr15-7,31200000,33600000,q13.3,"rgb(173,6,6)"
chr15-7,33600000,40100000,q14,"rgb(102, 51, 0)"
chr15-7,40100000,42800000,q15.1,"rgb(173,6,6)"
chr15-7,42800000,43600000,q15.2,"rgb(153, 204, 255)"
chr15-7,43600000,44800000,q15.3,"rgb(173,6,6)"
chr15-7,44800000,49500000,q21.1,"rgb(102, 51, 0)"
chr15-7,49500000,52900000,q21.2,"rgb(173,6,6)"
chr15-7,52900000,59100000,q21.3,"rgb(102, 51, 0)"
chr15-7,59100000,59300000,q22.1,"rgb(173,6,6)"
chr15-7,59300000,63700000,q22.2,"rgb(153, 204, 255)"
chr15-7,63700000,67200000,q22.31,"rgb(173,6,6)"
chr15-7,67200000,67300000,q22.32,"rgb(153, 204, 255)"
chr15-7,67300000,67500000,q22.33,"rgb(173,6,6)"
chr15-7,67500000,72700000,q23,"rgb(153, 204, 255)"
chr15-7,72700000,75200000,q24.1,"rgb(173,6,6)"
chr15-7,75200000,76600000,q24.2,"rgb(153, 204, 255)"
chr15-7,76600000,78300000,q24.3,"rgb(173,6,6)"
chr15-7,78300000,81700000,q25.1,"rgb(255, 0, 255)"
chr15-7,81700000,85200000,q25.2,"rgb(173,6,6)"
chr15-7,85200000,89100000,q25.3,"rgb(255, 0, 255)"
chr15-7,89100000,94300000,q26.1,"rgb(173,6,6)"
chr15-7,94300000,98500000,q26.2,"rgb(255, 0, 255)"
chr15-7,98500000,102531392,q26.3,"rgb(173,6,6)"
chr16-7,0,7900000,p13.3,"rgb(173,6,6)"
chr16-7,7900000,10500000,p13.2,"rgb(255, 0, 255)"
chr16-7,10500000,12600000,p13.13,"rgb(173,6,6)"
chr16-7,12600000,14800000,p13.12,"rgb(255, 0, 255)"
chr16-7,14800000,16800000,p13.11,"rgb(173,6,6)"
chr16-7,16800000,21200000,p12.3,"rgb(255, 0, 255)"
chr16-7,21200000,24200000,p12.2,"rgb(173,6,6)"
chr16-7,24200000,28100000,p12.1,"rgb(255, 0, 255)"
chr16-7,28100000,34600000,p11.2,"rgb(173,6,6)"
chr16-7,34600000,36600000,p11.1,"rgb(130,130,130)"
chr16-7,36600000,38600000,q11.1,"rgb(130,130,130)"
chr16-7,38600000,47000000,q11.2,"rgb(204, 153, 0)"
chr16-7,47000000,52600000,q12.1,"rgb(173,6,6)"
chr16-7,52600000,56700000,q12.2,"rgb(255, 0, 255)"
chr16-7,56700000,57400000,q13,"rgb(173,6,6)"
chr16-7,57400000,66700000,q21,"rgb(153, 255, 102)"
chr16-7,66700000,70800000,q22.1,"rgb(173,6,6)"
chr16-7,70800000,72900000,q22.2,"rgb(255, 0, 255)"
chr16-7,72900000,74100000,q22.3,"rgb(173,6,6)"
chr16-7,74100000,79200000,q23.1,"rgb(102, 51, 0)"
chr16-7,79200000,81700000,q23.2,"rgb(173,6,6)"
chr16-7,81700000,84200000,q23.3,"rgb(255, 0, 255)"
chr16-7,84200000,87100000,q24.1,"rgb(173,6,6)"
chr16-7,87100000,88700000,q24.2,"rgb(153, 204, 255)"
chr16-7,88700000,90354753,q24.3,"rgb(173,6,6)"
chr17-7,0,3300000,p13.3,"rgb(173,6,6)"
chr17-7,3300000,6500000,p13.2,"rgb(255, 0, 255)"
chr17-7,6500000,10700000,p13.1,"rgb(173,6,6)"
chr17-7,10700000,16000000,p12,"rgb(102, 51, 0)"
chr17-7,16000000,22200000,p11.2,"rgb(173,6,6)"
chr17-7,22200000,24000000,p11.1,"rgb(130,130,130)"
chr17-7,24000000,25800000,q11.1,"rgb(130,130,130)"
chr17-7,25800000,31800000,q11.2,"rgb(173,6,6)"
chr17-7,31800000,38100000,q12,"rgb(255, 0, 255)"
chr17-7,38100000,38400000,q21.1,"rgb(173,6,6)"
chr17-7,38400000,40900000,q21.2,"rgb(153, 204, 255)"
chr17-7,40900000,44900000,q21.31,"rgb(173,6,6)"
chr17-7,44900000,47400000,q21.32,"rgb(153, 204, 255)"
chr17-7,47400000,50200000,q21.33,"rgb(173,6,6)"
chr17-7,50200000,57600000,q22,"rgb(102, 51, 0)"
chr17-7,57600000,58300000,q23.1,"rgb(173,6,6)"
chr17-7,58300000,61100000,q23.2,"rgb(102, 51, 0)"
chr17-7,61100000,62600000,q23.3,"rgb(173,6,6)"
chr17-7,62600000,64200000,q24.1,"rgb(255, 0, 255)"
chr17-7,64200000,67100000,q24.2,"rgb(173,6,6)"
chr17-7,67100000,70900000,q24.3,"rgb(102, 51, 0)"
chr17-7,70900000,74800000,q25.1,"rgb(173,6,6)"
chr17-7,74800000,75300000,q25.2,"rgb(153, 204, 255)"
chr17-7,75300000,81195210,q25.3,"rgb(173,6,6)"
chr18-7,0,2900000,p11.32,"rgb(173,6,6)"
chr18-7,2900000,7100000,p11.31,"rgb(255, 0, 255)"
chr18-7,7100000,8500000,p11.23,"rgb(173,6,6)"
chr18-7,8500000,10900000,p11.22,"rgb(153, 204, 255)"
chr18-7,10900000,15400000,p11.21,"rgb(173,6,6)"
chr18-7,15400000,17200000,p11.1,"rgb(130,130,130)"
chr18-7,17200000,19000000,q11.1,"rgb(130,130,130)"
chr18-7,19000000,25000000,q11.2,"rgb(173,6,6)"
chr18-7,25000000,32700000,q12.1,"rgb(153, 255, 102)"
chr18-7,32700000,37200000,q12.2,"rgb(173,6,6)"
chr18-7,37200000,43500000,q12.3,"rgb(102, 51, 0)"
chr18-7,43500000,48200000,q21.1,"rgb(173,6,6)"
chr18-7,48200000,53800000,q21.2,"rgb(102, 51, 0)"
chr18-7,53800000,56200000,q21.31,"rgb(173,6,6)"
chr18-7,56200000,59000000,q21.32,"rgb(255, 0, 255)"
chr18-7,59000000,61600000,q21.33,"rgb(173,6,6)"
chr18-7,61600000,66800000,q22.1,"rgb(153, 255, 102)"
chr18-7,66800000,68700000,q22.2,"rgb(173,6,6)"
chr18-7,68700000,73100000,q22.3,"rgb(153, 204, 255)"
chr18-7,73100000,78077248,q23,"rgb(173,6,6)"
chr19-7,0,6900000,p13.3,"rgb(173,6,6)"
chr19-7,6900000,13900000,p13.2,"rgb(153, 204, 255)"
chr19-7,13900000,14000000,p13.13,"rgb(173,6,6)"
chr19-7,14000000,16300000,p13.12,"rgb(153, 204, 255)"
chr19-7,16300000,20000000,p13.11,"rgb(173,6,6)"
chr19-7,20000000,24400000,p12,"rgb(204, 153, 0)"
chr19-7,24400000,26500000,p11,"rgb(130,130,130)"
chr19-7,26500000,28600000,q11,"rgb(130,130,130)"
chr19-7,28600000,32400000,q12,"rgb(204, 153, 0)"
chr19-7,32400000,35500000,q13.11,"rgb(173,6,6)"
chr19-7,35500000,38300000,q13.12,"rgb(153, 204, 255)"
chr19-7,38300000,38700000,q13.13,"rgb(173,6,6)"
chr19-7,38700000,43400000,q13.2,"rgb(153, 204, 255)"
chr19-7,43400000,45200000,q13.31,"rgb(173,6,6)"
chr19-7,45200000,48000000,q13.32,"rgb(153, 204, 255)"
chr19-7,48000000,51400000,q13.33,"rgb(173,6,6)"
chr19-7,51400000,53600000,q13.41,"rgb(153, 204, 255)"
chr19-7,53600000,56300000,q13.42,"rgb(173,6,6)"
chr19-7,56300000,59128983,q13.43,"rgb(153, 204, 255)"
chr20-7,0,5100000,p13,"rgb(173,6,6)"
chr20-7,5100000,9200000,p12.3,"rgb(102, 51, 0)"
chr20-7,9200000,12100000,p12.2,"rgb(173,6,6)"
chr20-7,12100000,17900000,p12.1,"rgb(102, 51, 0)"
chr20-7,17900000,21300000,p11.23,"rgb(173,6,6)"
chr20-7,21300000,22300000,p11.22,"rgb(153, 204, 255)"
chr20-7,22300000,25600000,p11.21,"rgb(173,6,6)"
chr20-7,25600000,27500000,p11.1,"rgb(130,130,130)"
chr20-7,27500000,29400000,q11.1,"rgb(130,130,130)"
chr20-7,29400000,32100000,q11.21,"rgb(173,6,6)"
chr20-7,32100000,34400000,q11.22,"rgb(153, 204, 255)"
chr20-7,34400000,37600000,q11.23,"rgb(173,6,6)"
chr20-7,37600000,41700000,q12,"rgb(102, 51, 0)"
chr20-7,41700000,42100000,q13.11,"rgb(173,6,6)"
chr20-7,42100000,46400000,q13.12,"rgb(153, 204, 255)"
chr20-7,46400000,49800000,q13.13,"rgb(173,6,6)"
chr20-7,49800000,55000000,q13.2,"rgb(102, 51, 0)"
chr20-7,55000000,56500000,q13.31,"rgb(173,6,6)"
chr20-7,56500000,58400000,q13.32,"rgb(255, 0, 255)"
chr20-7,58400000,63025520,q13.33,"rgb(173,6,6)"
chr21-7,0,2800000,p13,"rgb(204, 153, 0)"
chr21-7,2800000,6800000,p12,
chr21-7,6800000,10900000,p11.2,"rgb(204, 153, 0)"
chr21-7,10900000,13200000,p11.1,"rgb(130,130,130)"
chr21-7,13200000,14300000,q11.1,"rgb(130,130,130)"
chr21-7,14300000,16400000,q11.2,"rgb(173,6,6)"
chr21-7,16400000,24000000,q21.1,"rgb(153, 255, 102)"
chr21-7,24000000,26800000,q21.2,"rgb(173,6,6)"
chr21-7,26800000,31500000,q21.3,"rgb(102, 51, 0)"
chr21-7,31500000,35800000,q22.11,"rgb(173,6,6)"
chr21-7,35800000,37800000,q22.12,"rgb(255, 0, 255)"
chr21-7,37800000,39700000,q22.13,"rgb(173,6,6)"
chr21-7,39700000,42600000,q22.2,"rgb(255, 0, 255)"
chr21-7,42600000,48129895,q22.3,"rgb(173,6,6)"
chr22-7,0,3800000,p13,"rgb(204, 153, 0)"
chr22-7,3800000,8300000,p12,
chr22-7,8300000,12200000,p11.2,"rgb(204, 153, 0)"
chr22-7,12200000,14700000,p11.1,"rgb(130,130,130)"
chr22-7,14700000,17900000,q11.1,"rgb(130,130,130)"
chr22-7,17900000,22200000,q11.21,"rgb(173,6,6)"
chr22-7,22200000,23500000,q11.22,"rgb(153, 204, 255)"
chr22-7,23500000,25900000,q11.23,"rgb(173,6,6)"
chr22-7,25900000,29600000,q12.1,"rgb(255, 0, 255)"
chr22-7,29600000,32200000,q12.2,"rgb(173,6,6)"
chr22-7,32200000,37600000,q12.3,"rgb(255, 0, 255)"
chr22-7,37600000,41000000,q13.1,"rgb(173,6,6)"
