Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Jiangsu/98342/2014,Epi566122,2014-11-17,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.88,2018.22,2014-11-17,Human
A/chicken/Wuxi/WX5/2014,Epi1055430,2014-06-01,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2014.41,2018.22,2014-06-01,Chicken
A/Henan/11158/2017,Epi971306,2017-02-07,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Fujian/4/2015,Epi627335,2015-01-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-05,Human
A/Environment/Hunan/1012,Epi1101021,2015-12-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.94,2018.22,2015-12-09,Environment
A/Beijing/19957/2017,Epi1100557,2017-04-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Human
A/Beijing/25687/2017,Epi1100629,2017-05-09,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-09,Human
A/Beijing/28708/2017,Epi1100677,2017-06-07,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-07,Human
A/Beijing/27154/2017,Epi1100637,2017-05-18,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.38,2018.22,2017-05-18,Human
A/Chongqing-dianjiang/61/2017,Epi1100725,2017-05-01,unknown,China,Chongqing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-01,Human
A/Chongqing-jiangbei/61/2017,Epi1100741,2017-04-25,unknown,China,Chongqing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-25,Human
A/Shaanxi/32285/2017,Epi1102587,2017-05-13,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-13,Human
A/Shaanxi/32282/2017,Epi1102571,2017-05-02,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-02,Human
A/Chicken/Jiangxi/1844,Epi593404,2014-06-15,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.45,2018.22,2014-06-15,Chicken
A/environment/Hunan/S40858/2015,Epi1090806,2015-11-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.88,2018.22,2015-11-18,Environment
A/Anhui/13420/2017,Epi1100413,2017-01-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Anhui/13422/2017,Epi1100421,2017-02-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human
A/Anhui/13423/2017,Epi971330,2017-01-13,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Henan/14905/2017,Epi971522,2017-03-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Henan/15337/2017,Epi971514,2017-03-04,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Beijing/19067/2017,Epi1100541,2017-03-31,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.24,2018.22,2017-03-31,Human
A/Anhui/29173/2017,Epi1100485,2017-05-31,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.41,2018.22,2017-05-31,Human
A/Hunan/25356/2017,Epi1103965,2017-03-23,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-23,Human
A/Hunan/2287/2017,Epi887634,2017-01-11,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-11,Human
A/Guangdong/17SF001/2016,Epi1101573,2016-12-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Guangdong/17SF006/2017,Epi919597,2017-01-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-12,Human
A/Qingyuan/GIRD01/2017,Epi965014,2017-01-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Qingyuan/GIRD1/2017,Epi918732,2017-01-14,unknown,China,Guangdong,Guangzhou Institute Of Respiratory Diseases  Gird ,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Hubei/34007/2015,Epi628614,2015-04-22,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.30,2018.22,2015-04-22,Human
A/Fujian/21/2014,Epi627375,2014-12-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human
A/Hunan/8593/2017,Epi1102147,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Hunan/9921/2017,Epi1102194,2017-01-25,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-25,Human
A/Hunan/25360/2017,Epi1103981,2017-02-04,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Changsha/26/2017,Epi1036683,2017-02-04,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Hunan/9918/2017,Epi1102170,2017-02-04,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Chicken/Zhangzhou/8829,Epi593651,2014-06-30,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.49,2018.22,2014-06-30,Chicken
A/Fujian/6198/2016,Epi1101453,2016-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.04,2018.22,2016-01-15,Human
A/Fujian/1/2016,Epi833702,2016-01-13,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2016.03,2018.22,2016-01-13,Human
A/Fujian/17/2014,Epi627479,2014-12-02,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.92,2018.22,2014-12-02,Human
A/Guangdong/15SF010/2015,Epi566042,2015-01-06,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-06,Human
A/Fujian/19/2014,Epi627487,2014-12-21,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.97,2018.22,2014-12-21,Human
A/Fujian/9/2015,Epi627279,2015-01-13,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-13,Human
A/Fujian/20/2015,Epi627287,2015-01-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Chicken/Jiangxi/9513,Epi592178,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1087,Epi594142,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/9534,Epi583917,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1095,Epi594289,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1093,Epi594226,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1096,Epi594331,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Silkiechicken/Jiangxi/9472,Epi583898,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1055,Epi583931,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1088,Epi594184,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/9530,Epi592318,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9497,Epi592311,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9508,Epi583910,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Silkiechicken/Jiangxi/9469,Epi583892,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Silkiechicken/Jiangxi/9476,Epi583904,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9558,Epi583924,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1089,Epi594205,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1094,Epi594233,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1057,Epi583938,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1092,Epi594219,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/chicken/Hunan/SD019/2014,Epi1090483,2014-02-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/chicken/Jilin/SD009/2016,Epi1090571,2016-04-15,unknown,China,Jilin,Other Database Import,unknown,unknown,unknown,2016.29,2018.22,2016-04-15,Chicken
A/Jiangsu/11550/2017,Epi971274,2017-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human
A/duck/Hunan/S40685/2015,Epi1090723,2015-11-17,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.88,2018.22,2015-11-17,Duck
A/duck/Hunan/S40506/2015,Epi1090715,2015-11-16,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.87,2018.22,2015-11-16,Duck
A/Environment/Hunan/1008,Epi1101013,2016-01-12,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.03,2018.22,2016-01-12,Environment
A/GD-21/2015/H7N9/2015-01-16,Epi656320,2015-01-16,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Guangdong/15SF021/2015,Epi627263,2015-01-17,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human
A/GD-43/2015/H7N9/2015-01-22,Epi656344,2015-01-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Guangdong/15SF043/2015,Epi627111,2015-01-23,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Sichuan/8606/2017,Epi1102675,2017-01-24,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human
A/Beijing/39450/2016,Epi1100701,2016-05-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.40,2018.22,2016-05-26,Human
A/Anhui/40095/2015,Epi628566,2015-05-23,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.39,2018.22,2015-05-23,Human
A/GD-10/2015/H7N9/2015-01-06,Epi656288,2015-01-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.01,2018.22,2015-01-06,Human
A/GD-53/2015/H7N9/2015-02-03,Epi656408,2015-02-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Human
A/Guangdong/15SF053/2015,Epi627063,2015-02-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human
A/Guangdong/MZ828/2015,Epi1057926,2015-11-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.89,2018.22,2015-11-21,Human
A/Environment/Guangdong/1512,Epi1057950,2016-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.02,2018.22,2016-01-08,Environment
A/Guangdong/17SF027/2017,Epi1101621,2017-02-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Jiangsu/24150/2017,Epi1102275,2017-01-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human
A/Fujian/2151/2017,Epi887610,2017-01-01,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-01,Human
A/Fujian/14/2017,Epi971090,2017-01-24,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human
A/Hunan/25358/2017,Epi1103973,2017-03-24,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-24,Human
A/Jiangsu/8207/2016,Epi1103361,2016-12-30,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human
A/Jiangsu/60462/2016,Epi887882,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/8203/2016,Epi1103337,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Jiangsu/8200/2016,Epi1103311,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human
A/Jiangsu/60461/2016,Epi887890,2016-12-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human
A/Environment/Jiangsu/1205,Epi1101149,2016-12-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-14,Environment
A/Jiangsu/60465/2016,Epi887866,2016-12-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-09,Human
A/chicken/Zhejiang/S1074/2016,Epi1090611,2016-05-10,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.36,2018.22,2016-05-10,Chicken
A/Guangxi/18910/2017,Epi1018166,2017-03-18,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-18,Human
A/Guangdong/17SF039/2017,Epi1013247,2017-02-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Human
A/Hunan/8591/2017,Epi1102135,2017-01-22,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Human
A/Jiangsu/8206/2017,Epi1103353,2017-01-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Jiangsu/11553/2017,Epi971266,2017-01-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-29,Human
A/Environment/Jiangsu/1210,Epi1101189,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Environment
A/Jiangsu/11554/2017,Epi971226,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Chicken/Jiangsu/502,Epi1054124,2017-05-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.33,2018.22,2017-05-02,Chicken
A/Jiangsu/6455/2016,Epi1103917,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Jiangsu/6454/2017,Epi1103909,2017-01-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Jiangsu/11557/2017,Epi971242,2017-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Jiangsu/11556/2017,Epi971234,2017-02-01,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-02-01,Human
A/Jiangsu/11555/2017,Epi971506,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Jiangsu/11582/2017,Epi1103372,2017-01-11,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-11,Human
A/Liaoning/13453/2017,Epi1102507,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Liaoning/14358/2017,Epi1102523,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/chicken/Hangzhou/48-1/2013,Epi443657,2013-04-10,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Chicken
A/Hangzhou/3/2013,Epi446456,2013-04-02,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human
A/environment/Hangzhou/109-1/2013,Epi443673,2013-04-12,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Environment
A/chicken/Zhejiang/SD007/2013,Epi457763,2013-04-22,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Chicken
A/pigeon/Zhejiang/P1/2013,Epi532296,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Other Avian
A/environment/Hangzhou/37/2013,Epi443649,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment
A/environment/Fujian/SD003/2014,Epi1090809,2014-01-14,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Environment
A/Fujian/16/2014,Epi627519,2014-03-28,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.24,2018.22,2014-03-28,Human
A/chicken/Fujian/S1085/2014,Epi1090187,2014-03-05,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.17,2018.22,2014-03-05,Chicken
A/chicken/Guangdong/SD025/2014,Epi1090347,2014-03-08,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.18,2018.22,2014-03-08,Chicken
A/GD-120/2015/H7N9/2015-03-10,Epi656504,2015-03-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Human
A/Guangdong/15SF082/2015,Epi626991,2015-02-06,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.10,2018.22,2015-02-06,Human
A/chicken/Guangdong/SD1433/2016,Epi1090411,2016-04-06,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2016.26,2018.22,2016-04-06,Chicken
A/Guangdong/60923/2016,Epi887834,2016-12-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Shenzhen/Th001/2016,Epi930805,2016-12-31,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Guangdong/16SF202/2016,Epi1101557,2016-12-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human
A/Environment/Guangdong/1660,Epi1022647,2017-02-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment
A/Environment/Guangzhou/5258,Epi1040485,2017-04-13,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Environment
A/HongKong/214/2017,Epi884220,2017-01-09,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human
A/Guangdong/17SF036/2017,Epi1101653,2017-02-25,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-25,Human
A/Guangdong/8H324/2017,Epi997215,2017-01-04,unknown,China,Guangdong,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Guangdong/SP440/2017,Epi960357,2017-01-04,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Guangdong/HP001/2017,Epi960356,2017-01-04,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Guangdong/Th008/2017,Epi926815,2017-01-04,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Guangdong/17SF032/2017,Epi1013223,2017-01-23,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human
A/Guangdong/17SF003/2016,Epi919605,2017-06-19,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.46,2018.22,2017-06-19,Human
A/Guangdong-Guangzhou/XN00175/2014,Epi627782,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human
A/GD-95/2015/H7N9/2015-03-05,Epi656496,2015-03-05,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.17,2018.22,2015-03-05,Human
A/Guangdong/69/2014,Epi627950,2014-01-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human
A/GD-69/2014/H7N9/2014-01-30,Epi656020,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human
A/GD-98/2014/H7N9/2014-02-06,Epi656068,2014-02-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.10,2018.22,2014-02-06,Human
A/Guangdong/81/2014,Epi627974,2014-01-31,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-31,Human
A/GD-81/2014/H7N9/2014-01-30,Epi656028,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human
A/chicken/Guangdong/SD018/2015,Epi1090323,2015-01-27,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2015.07,2018.22,2015-01-27,Chicken
A/chicken/Guangdong/S1200/2015,Epi1090251,2015-03-31,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2015.24,2018.22,2015-03-31,Chicken
A/Chicken/Guangdong/GZ068/2015,Epi580361,2015-01-01,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.00,2018.22,2015-01-01,Chicken
A/Environment/Guangdong/2112,Epi628646,2015-01-20,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-20,Environment
A/GD-44/2015/H7N9/2015-01-19,Epi656328,2015-01-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.05,2018.22,2015-01-19,Human
A/GD-2/2015/H7N9/2015-01-06,Epi656280,2015-01-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.01,2018.22,2015-01-06,Human
A/Guangdong/15SF002/2015,Epi627207,2015-01-05,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-05,Human
A/Environment/Guangdong/DG127/2015,Epi580353,2015-02-20,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.14,2018.22,2015-02-20,Environment
A/Chicken/Guangdong/DG120/2015,Epi580345,2015-01-15,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Chicken
A/HongKong/8194273/2014,Epi553468,2014-12-25,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human
A/GD-1/2015/H7N9/2015-01-03,Epi656272,2015-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.01,2018.22,2015-01-03,Human
A/Guangdong/15SF001/2015,Epi627271,2015-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-04,Human
A/Guangdong/CHN/ST021/2016,Epi866567,2016-02-05,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.10,2018.22,2016-02-05,Human
A/Chicken/Guangdong/DG478/2014,Epi580265,2014-11-25,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Chicken
A/GD-155/2014/H7N9/2014-11-19,Epi831454,2014-11-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.88,2018.22,2014-11-19,Human
A/Guangdong/2496/2014,Epi566090,2014-11-27,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.90,2018.22,2014-11-27,Human
